doc_id	paragraph_id	en-po
783702663	9	Dzięki zeznaniom Viganò szeroko rozpowszechniona homoseksualna infiltracja hierarchii posoborowej II, od góry do dołu, wyłania się teraz na wierzchu, by nigdy więcej nie zostać pogrzebana. Jednak nawet przed tym zeznaniem upadek McCarricka i raport wielkiej ławy przysięgłych w Pensylwanii już stanowiły syzyfowe zadanie dla neokatolickich apologetów rozpadającego się status quo Novus Ordo i niefortunnej Rady, która zapoczątkowała jego instalację. Jednak nie ma wątpliwości, że będą kontynuować tę samą polemikę, która przez prawie sześćdziesiąt lat zawzięcie broniła każdej z rujnujących „reform”, które doprowadziły do ​​klęski niezrównanej w historii Kościoła, nawet biorąc pod uwagę ariański kryzys IV wieku. Te „reformy” obejmowały rezygnację ze ścisłej przedsoborowej instrukcji Watykanu (1961), zgodnie z którą „przystąpienie do ślubów zakonnych i święceń powinno być zabronione tym, którzy są dotknięci złymi tendencjami do homoseksualizmu lub pederastii, ponieważ dla nich życie wspólne i kapłaństwo ministerstwo stanowiłoby poważne niebezpieczeństwo”. Dziś neokatoliccy komentatorzy, zastraszeni wymogami poprawności politycznej, odmawiają stwierdzenia prostej prawdy, że homoseksualizm jest perwersją, która wyklucza święcenia kapłańskie, podobnie jak inne poważne zaburzenia psychiczne.
783702663	10	Zabij Posłańca
783702663	11	Podejrzewam, że nawet historyczne świadectwo Viganò nie zmieni stanowiska neokatolickiego. Wręcz przeciwnie, spodziewałbym się, że komentatorzy neokatoliccy albo zignorują świadectwo Viganò, wyjaśnią jego rewelacje, albo, jeśli to się nie powiedzie, dołożą wszelkich starań, aby oczernić tego człowieka.
783702663	12	Kampania mająca na celu zdyskredytowanie arcybiskupa Viganò rozpoczęła się natychmiast na lewicowym skrzydle katolickim. Zaledwie kilka godzin po tym, jak zaprzysiężone zeznania Viganò pojawiły się w Internecie, zawodowy dysydent katolicki Sean Michael Winters, pisząc dla National Catholic Reporter, oczernił byłego nuncjusza apostolskiego w Stanach Zjednoczonych, który posiada doktoraty z prawa cywilnego i kanonicznego, jako „handlarza teoriami spiskowymi który miesza fakt, fikcję i jad”, „więcej niż trochę obsesji na punkcie homoseksualizmu” – jak Oliver Stone, który „miał obsesję na punkcie trawiastego pagórka” – „niezadowolony były pracownik” i „zawsze wariat”. Nie odnosząc się do meritum, Winters odrzucił „dzikie twierdzenia” abp. ”
783702663	13	Winters wydaje straszne ostrzeżenie, że „zbliża się pucz i jeśli biskupi amerykańscy jako całość nie staną w obronie Ojca Świętego w ciągu najbliższych 24 godzin, będziemy ześlizgiwać się w kierunku schizmy na długo przed spotkaniem biskupów w listopadzie” . Wrogowie Franciszka wypowiedzieli wojnę”. Zauważ, że dla Wintersa to nie Kościół ani integralność jego doktryny i dyscypliny musi być broniona przed wrogami, ale tylko Bergoglio i reżim nowości, który prowadzi do ostatecznego krańca.
783702663	14	Natychmiastowa analiza Johna Allena próbująca zakwestionować zeznania Viganò jest, jak można by się po nim spodziewać, nieco bardziej przebiegła. Jego opinia jest taka: „Potraktuj to poważnie, ale z dużym przymrużeniem oka”. Co jest po prostu bardziej zniuansowanym sposobem Allena na powiedzenie: „Nie wierz w to”. Pogląd Allena jest wspierany przez takie nieistotne kwestie, jak fakt, że relacja Viganò obejmuje „nie mniej niż 32 starszych duchownych” (co z tego?), że „ma historię” „insynuacji i teorii spiskowych” (nieuzasadnione twierdzenie nie poparte dowodami fałsz), że rzekomo uchylił dochodzenie w sprawie arcybiskupa Johna Nienstedta i nakazał zniszczenie dowodów (zarzut, któremu Viganò natychmiast i kategorycznie zaprzeczył, przedstawiając rozstrzygające dokumenty potwierdzające, ale w każdym razie błąd tuo quoque) i że Allen ma „wrażenie, że to wszystko został zaaranżowany z myślą o programie politycznym” (ta sama mentalność „teorii spiskowej”, którą bezinteresownie przypisuje Viganò).
783702663	15	"Mark Shea, z pewnością najbardziej nieznośny z neokatolickich polemistów, szybko poszedł w ślady Wintersa i Allena, próbując podważyć twierdzenia Viganò. Ignorując jedenaście stron szczegółowych informacji, napisanych i opublikowanych pod przysięgą, sugeruje, że nie było żadnej „Dokumentacji. Dowód. Dowód."" Tak, Francis powinien ustąpić, jeśli zarzuty Viganò są prawdziwe, przyznaje Shea – z jego strony oszałamiające ustępstwo. Jednak, nie próbując obalić relacji Viganò co do meritum, próbuje odrzucić to wszystko swoim zwykłym sposobem argumentacji – dziecinną kpiną: „Ale obecnie zapał największych katolików wszechczasów, by wierzyć i powtarzać wszystko, co ich świerzbiące uszy chcą usłyszeć o tym papieżu, którego żywe wnętrzności nienawidzą od momentu jego wyboru, przemawia tylko na jego korzyść, a nie przeciwko niemu”. Stale rozwijająca się cyfrowa inwektywa Shea nigdy nie wydaje się wznosić ponad ten rodzaj prymitywnego ataku ad hominem: Cóż, jeśli ci ludzie w to wierzą, to nie może być prawda."
783702663	16	Jednak neokatolicki młyn propagandowy będzie miał bardzo duże trudności z oczernieniem tego świadka. W rozmowie z Catholic News Agency prałat Jean-François Lantheaume, który służył jako pierwszy doradca nuncjatury w Waszyngtonie, potwierdził, że „Viganò powiedział prawdę. To wszystko”, kiedy stwierdził w zeznaniu złożonym pod przysięgą, że nuncjusz Pietro Sambi przekazał McCarrickowi w nuncjaturze w Waszyngtonie sankcje nałożone na niego przez papieża Benedykta – sankcje, które Bergoglio ignorował przez pięć lat, dopóki nie został zmuszony do działania przez ogólnoświatową burzę skandal.
783702663	17	Co więcej, szereg prałatów poręczyło za charakter i wiarygodność Viganò:
783702663	18	- Biskup Joseph Strickland z Tyler w Teksasie posunął się tak daleko, że nakazał wszystkim księżom w swojej diecezji odczytanie z ambony oświadczenia, że ​​uważa zarzuty Viganò za wiarygodne.
783702663	19	- Biskup Thomas Olmsted z Phoenix w Arizonie wydał oświadczenie potwierdzające, że zna Viganò od 39 lat, „zawsze go znał i szanował jako człowieka prawdomównego, wiernego i uczciwego” oraz że jego świadectwo powinno „być traktowane poważnie przez wszystkich …”
783702663	20	- Arcybiskup Allen Vigneron z Detroit w stanie Michigan wydał oświadczenie, w którym nazwał relację Viganò „kolejnym zniechęcającym wyzwaniem dla naszego zaufania do wiarygodności przywództwa Kościoła, podczas lata, kiedy pojawiły się druzgocące wiadomości dotyczące wykorzystywania seksualnego duchownych i niewierności”. (Oświadczenie zostało najwyraźniej usunięte z diecezjalnej strony internetowej).
783702663	21	- Biskup Athanasius Schneider oświadcza: „Arcybiskup Viganò potwierdził swoje oświadczenie świętą przysięgą wzywającą imienia Boga. Nie ma zatem żadnego rozsądnego i wiarygodnego powodu, by wątpić w prawdziwość treści dokumentu arcybiskupa Carlo Marii Viganò”.
783702663	22	- Oświadczenie kardynała Raymonda Burke oświadcza: „Deklaracje złożone przez prałata o autorytecie arcybiskupa Carlo Marii Viganò muszą być całkowicie wzięte do serca przez osoby odpowiedzialne w Kościele”.
783702663	23	- [Zaledwie dwa dni temu arcybiskup Salvatore Cordileone z San Francisco napisał list do swoich wiernych, który „mówi o uczciwości i szczerej miłości Vigano do Kościoła”.]
783702663	24	W kolejnym niepowodzeniu machiny propagandowej przygotowującej się do zakwestionowania zeznań Viganò, „Catholic Herald” właśnie doniósł, że kardynał Wuerl musiał doskonale wiedzieć od samego Viganò, że McCarrick podlegał papieskim sankcjom papieża Benedykta z powodu jego nadużyć seksualnych, ponieważ jako archidiecezjalny rzecznik potwierdza teraz, że na prośbę Viganò jako ówczesny nuncjusz papieski Wuerl musiał odwołać publiczne wystąpienie McCarricka na krótko przed wyborem Bergoglio. The Herald zadaje oczywiste pytanie: „[Jeżeli] kardynał Wuerl nie wiedział o sankcjach i nie był świadomy ich powodu, dlaczego nie zadał nuncjuszowi żadnych pytań dotyczących powodu jego żądania?” Pytanie odpowiada samo, a zeznania Viganò w tym krytycznym punkcie zostały potwierdzone przez rzecznika Wuerla.
783702663	25	Bergoglio powołuje się na piątą
783702663	26	Jednak sam Bergoglio już wykluczył jakąkolwiek próbę podważenia zeznań Viganò. Podczas lotu powrotnego z Dublina po „Światowym Spotkaniu Rodzin” poproszono go o skomentowanie zarzutów Viganò, że poinformował Bergoglio o zbrodniach McCarricka w 2013 r., a także o sankcjach nałożonych przez Benedykta. Bergoglio odmówił oskarżenia się:
783702663	27	Przeczytajcie uważnie oświadczenie i dokonajcie własnej oceny. Nie zamierzam wypowiadać się na ten temat. Uważam, że to oświadczenie mówi samo za siebie i wszyscy macie wystarczającą dziennikarską umiejętność wyciągania wniosków. To akt zaufania. Jak trochę czasu upłynie i wyciągniesz wnioski, to może się wypowiem, ale chciałbym, żeby twoja dojrzałość zawodowa wykonała tę pracę. To dobrze ci zrobi, naprawdę.
783702663	28	Innymi słowy, ponieważ Bergoglio nie może zaprzeczyć zarzutom bez kłamstwa, nie powie nic na ich temat w nadziei, że znikną – z pomocą pochlebców z korpusu prasowego Watykanu i przebiegłych polemistów, takich jak Shea, który oczekuje, że jego czytelnicy będą przełknąć jego wyjaśnienie, że odmowa Bergoglio powiedzenia czegokolwiek na swoją obronę, gdy zapytano go wprost o stawiane mu zarzuty, „wydaje mi się oczywiście odpowiedzią kogoś, kto uważa, że ​​oskarżenia są bezpodstawne…”. Wydaje się. Oczywiście.
783702663	29	Ekspansja amerykańskiego kościoła „gejowskiego”.
783702663	30	Chociaż wydarzenia przerosły utwór Faggioliego, pozostanie on tutaj użyteczny jako doskonały przykład neokatolickiej polemiki. Ta polemika ma na celu podtrzymanie upadającego establishmentu Novus Ordo, aby nie ustąpił miejsca przerażającemu odrodzeniu tradycjonalizmu. Ale zanim zajmę się ostatnią obroną Faggioliego na temat tego, czego nie da się obronić, trochę tła jest w porządku, w tym omówienie dalszych kluczowych szczegółów zeznań Viganò.
783702663	31	Po pierwsze, jak przewidziałem 16 lat temu, ponieważ Watykan pod rządami Jana Pawła II nie miał zamiaru egzekwować przedsoborowego zakazu przyjmowania homoseksualistów do seminariów „jest gwarantowany nowy rekordowy plon homoseksualnych wyświęconych – a wraz z nim nowe żniwo zgorszenia dla Kościoła”. Ta przepowiednia pojawiła się zaraz po „szczycie pedofilskim” w Rzymie w 2002 roku, w którym uczestniczyłem jako korespondent The Remnant. W odpowiedzi na moje pytanie ówczesny szef USCCB, Wilton Gregory, wygłosił wybuchowe wyznanie, o którym donosiła międzynarodowa prasa: „to nieustająca walka o to, by katolickie duchowieństwo nie było zdominowane przez homoseksualnych mężczyzn”. Walka, o ile w ogóle miała miejsce, została oczywiście przegrana.
783702663	32	Szesnaście lat później homoseksualny drapieżnik McCarrick został wreszcie wystawiony na świat, pozbawiony kapelusza kardynalskiego i pozbawiony jakiejkolwiek posługi, ale dopiero po tym, jak międzynarodowe media nagłośniły półtajne odkrycie Watykanu, że McCarrick zgwałcił nastoletniego ministranta przez 47 lat temu. Gdyby nie ten jeden przypadek, sześćdziesiąt lat homoseksualnej rozpusty McCarricka mogłoby równie dobrze pozostać bezkarne na tym świecie, a on umarłby wciąż mając wszystkie fałszywe zaszczyty, które zostały mu narzucone przez całą jego karierę jako pasożyta w Ciele Chrystusa , w tym przysługę okazaną mu przez Bergoglio.
783702663	33	Wymowne szczegóły zeznań arcybiskupa Viganò dotyczące przyjaznych stosunków Bergoglio z McCarrickiem, zanim w końcu musiał go uwolnić – szczegóły wygodnie zignorowane przez Wintersa, Allena i Sheę – są całkowicie druzgocące dla jakiejkolwiek obrony Bergoglio. To wyjaśniałoby, dlaczego nie „mówi ani słowa” o zarzutach Viganò przeciwko niemu.
783702663	34	Arcybiskup ujawnia, jak już wspomniano, że papież Benedykt nałożył na McCarricka sankcje, na mocy których „miał opuścić seminarium, w którym mieszkał, zakazano mu publicznego odprawiania [Mszy], uczestniczenia w publicznych spotkaniach, wygłaszania wykładów, podróżować, z obowiązkiem poświęcenia się życiu modlitwy i pokuty”. Viganò dalej ujawnia, że ​​​​sankcje te zostały przekazane McCarrickowi przez ówczesnego nuncjusza apostolskiego w Stanach Zjednoczonych, Pietro Sambi, ale zostały również powtórzone przez samego Viganò, kiedy zastąpił Sambi na stanowisku nuncjusza:
783702663	35	Powtórzyłem je kardynałowi McCarrickowi podczas mojego pierwszego spotkania z nim w nuncjaturze. Kardynał, mamrocząc coś ledwie zrozumiałego, przyznał, że być może popełnił błąd, śpiąc w jednym łóżku z klerykami w swoim domu na plaży, ale powiedział to tak, jakby to nie miało żadnego znaczenia.
783702663	36	Viganò zeznaje, że 23 czerwca 2013 r. uzyskał prywatną audiencję u Bergoglio po spotkaniu z McCarrickiem w rezydencji papieża trzy dni wcześniej, podczas którego McCarrick powiedział mu z triumfalną miną: „Papież przyjął mnie wczoraj, jutro ja jadę do Chin” (najwyraźniej aby pomóc w negocjowaniu planowanej przez Bergoglio sprzedaży podziemnych katolików w Chinach komunistycznym dyktatorom Pekinu). Viganò chciał wiedzieć, dlaczego McCarrick najwyraźniej został zwolniony z sankcji. Podczas audiencji Bergoglio pytał: „Jaki jest kardynał McCarrick?” a Viganò odpowiedział z prawdą, której Bergoglio najwyraźniej nie chciał usłyszeć:
783702663	37	Odpowiedziałem mu z całkowitą szczerością i, jeśli chcesz, z wielką naiwnością: „Ojcze Święty, nie wiem, czy znasz kardynała McCarricka, ale jeśli zapytasz Kongregację ds. Biskupów, jest tam tak obszerne dossier na jego temat. Skorumpował pokolenia seminarzystów i księży, a papież Benedykt nakazał mu wycofać się do życia modlitwy i pokuty”. Papież nie skomentował tych moich bardzo poważnych słów i nie pokazał na twarzy wyrazu zdziwienia, jakby już od jakiegoś czasu znał tę sprawę, i natychmiast zmienił temat. Ale w takim razie, w jakim celu papież zadał mi to pytanie: „Jaki jest kardynał McCarrick?” Najwyraźniej chciał się dowiedzieć, czy jestem sojusznikiem McCarricka, czy nie…. Było również jasne, że od czasu wyboru papieża Franciszka McCarrick, teraz wolny od wszelkich ograniczeń, czuł się wolny w ciągłych podróżach, wygłaszał wykłady i udzielał wywiadów… On [Bergoglio] wiedział co najmniej od 23 czerwca 2013 r. [data audiencji u Viganò], że McCarrick był seryjnym drapieżnikiem. Chociaż wiedział, że jest zepsutym człowiekiem, krył go do samego końca; w istocie uczynił własną radę McCarricka, która z pewnością nie była inspirowana zdrowymi intencjami i miłością do Kościoła. Dopiero gdy został zmuszony doniesieniem o znęcaniu się nad nieletnią, ponownie na podstawie zainteresowania mediów, podjął działania w celu ratowania swojego wizerunku w mediach. [wszystkie podkreślenia w oryginale]
783702663	38	Przed swoim długo oczekiwanym upadkiem McCarrick, jako „zaufany doradca” Bergoglio, odegrał kluczową rolę w umocnieniu przyjaznego homoseksualistom status quo amerykańskiego episkopatu, który uciska i oszukuje wiernych. To McCarrick, zauważył Marco Tosatti, stał za wyniesieniem Blase'a Cupicha na kluczowe stanowisko arcybiskupa Chicago, gdzie Cupich od tamtej pory promował homoseksualną działalność wywrotową księdza Jamesa Martina. A Viganò potwierdza teraz zarzut Tosattiego: „Nominacje Blase'a Cupicha do Chicago i Josepha W. Tobina do Newark zostały zaaranżowane przez McCarricka, Maradiagę i Wuerla, zjednoczonych niegodziwym paktem nadużyć pierwszego, a przynajmniej tuszowaniem nadużyć przez Pozostałe dwa. Ich nazwisk nie było wśród tych przedstawionych przez nuncjaturę dla Chicago i Newark”. Oznacza to, że normalny proces został pominięty w przypadku tych spotkań.
783702663	39	Pozostali czytelnicy mogą pamiętać, że zauważyłem Cupicha w 2002 roku, kiedy był mało znanym biskupem Rapid City w Południowej Dakocie, jako przykład tego, co nadchodziło w Novus Ordo: przyspieszona degeneracja. Jak pisałem wtedy, z myślą o Cupichu:
783702663	40	Cupich jest wzorem biskupa Novus Ordo. Jest on przykładem kryzysu, który wciąż musimy znosić…. Niech ta sprawa umrze z powodu własnych ekscesów, bo jak pokazuje „mały synod” [„szczyt pedofilski” z 2002 r.], ludzie, którzy kontrolują ten establishment, nigdy nie przywrócą go do niczego, co przypominałoby tętniący życiem Kościół, który długa linia wojujących, bezkompromisowych Papieże wydani w ich ręce na Soborze Watykańskim II. Na litość boską, ludzie, którzy dziś rządzą Kościołem, potrzebują spotkania na szczycie w Watykanie, aby zadręczać się, czy seryjni molestujący dzieci powinni zostać zawieszeni w pełnieniu funkcji. Od Watykanu w dół, poprzez celowe decyzje i przestępcze zaniedbania, słudzy Soboru Watykańskiego II spustoszyli liturgię, nieprzemijającą jasność katolickiego nauczania, wojujący sprzeciw Kościoła wobec światowego myślenia, tradycyjną formację w seminariach, zakony, misje, zaufanie wiernych do własnych kapłanów – krótko mówiąc, samo życie Kościoła – i ośmielają się nazywać to odnową. Nie wolno nam dłużej subsydiować nadużyć architektów ruiny. Nie wolno nam też przyłączać się do neokatolików w ich bezmyślnym aplauzie, gdy jeden z tych niekompetentnych usiłuje odbudować cegłę lub dwie w rozpadającej się fasadzie, którą wznieśli, by przesłonić dawny Kościół.
783702663	41	Jeśli chodzi o Williama („nocnego dziecka!”) Tobina, po tym, jak McCarrick zorganizował dla niego zostanie arcybiskupem Newark, Tobin, kolejny episkopalny propagator pro-homoseksualnej propagandy Martina, natychmiast zasponsorował „pielgrzymkę gejów” do jego katedry w Newark . I to właśnie McCarrick zdobył kapelusz kardynalski dla swojego współlokatora, z którym spędził sześć lat, Kevina Farrella, którego wyświęcił na biskupa. Farrell, kolejny promotor homoseksualnego aktywizmu Martina, zorganizował dla Martina „powitanie rodzin homoseksualnych” na „Światowym Spotkaniu Rodzin” w Dublinie, z którego właśnie wrócił Bergoglio.
783702663	42	Wreszcie jest mianowanie „pro-geja” Roberta McElroya na biskupa San Diego, o którym Viganò ujawnia: „Nominacja McElroya w San Diego była również zaaranżowana z góry, z zaszyfrowanym rozkazem dla mnie jako nuncjusza, przez kardynała Parolina: „Zarezerwuj Stolicę San Diego dla McElroya”. McElroy był również świadomy nadużyć McCarricka, jak widać z listu wysłanego do niego przez Richarda Sipe 28 lipca 2016 r.”. Podobnie jak Cupich, Tobin i Farrell, McElroy jest zagorzałym promotorem homoseksualnej działalności wywrotowej Martina w Kościele, nazywając sprzeciw wobec Martina objawem „raka oczerniania [który] przenika do instytucjonalnego życia kościoła”.
783702663	43	Ośmielony pewnością, że nie spotka go żadna dyscyplina, Martin, teraz wspierany przez „Cupicha, Tobina, Farrella i McElroya”, jak zeznaje Viganò, wzywa wszystkich „gejowskich księży” do „wyjścia”, w tym tych wyświęconych od czasów bezużyteczny „szczyt pedofilów”, któremu przewodniczył nikt inny jak McCarrick jako klasyczny lis odpowiedzialny za kurnik.
783702663	44	Ale Bergoglio użyczył także własnego autorytetu wysiłkom Martina na rzecz głównego nurtu homoseksualizmu w Kościele. Jak zauważa Viganò, to Bergoglio uczynił Martina „konsultantem Sekretariatu ds. Światowe Spotkanie Rodzin…”
783702663	45	„Ojciec” Martin teraz z przekonaniem oświadcza, szesnaście lat po „szczycie pedofilskim”, że „pomysł czystki księży gejów jest zarówno śmieszny, jak i niebezpieczny. Jakakolwiek czystka opróżniłaby parafie i zakony z tysięcy księży i ​​biskupów, którzy prowadzą zdrowe życie służby i wiernie żyją w celibacie”.
783702663	46	Martin upaja się w ten sposób zadowolonym z siebie przekonaniem, że przyszłość Kościoła powszechnego jest w rękach legionów wewnętrznie nieuporządkowanych homoseksualnych biskupów i księży oraz ich homoseksualnych następców, którzy uwiecznią istniejącą ogólnoświatową sieć homoseksualną, i że nie ma absolutnie nic, co moglibyśmy lub powinniśmy zrobić z tym.
783702663	47	Światowa sieć korupcji, zaczynająca się od góry
783702663	48	Żadne z powyższych nie ma sugerować, że homoseksualna inwazja hierarchii katolickiej ogranicza się do amerykańskich prałatów i księży. Rozprzestrzenianie się sodomii duchownych nie respektowało granic narodowych, ale raczej rozszerza się na cały Kościół pod okiem aparatu watykańskiego, który sam jest całkowicie opanowany przez homoseksualistów. Jest to w dużej mierze zasługa Bergoglio, który uczynił rażąco aktywnego homoseksualistę, prałata Battistę Ricca, „prałatem gejowskiego lobby”, nie mniej niż głową jego papieskiego domu.
783702663	49	Co więcej, to prawa ręka Bergoglio, kardynał Maradiaga, chronił swojego przyjaciela, Juana José Pinedę, biskupa pomocniczego Tegucigalpa, przed jakąkolwiek dyscypliną w związku z jego notorycznymi homoseksualnymi związkami z seminarzystami w tej diecezji. Kiedy wizytacja apostolska, wymuszona rosnącą presją opinii publicznej, potwierdziła zarzuty wobec Pinedy, został zmuszony do rezygnacji, nawet gdy Maradiaga odrzucił niepodważalne dowody przeciwko niemu jako „oszczerstwo”. Viganò zauważa, że ​​„jedyną rzeczą, która została upubliczniona, jest to, że jego rezygnacja została po prostu przyjęta, przez co ewentualna odpowiedzialność jego i Maradiagi zniknęła w niczym”.
783702663	50	Pomimo upadku swojego przyjaciela Pinedy, Maradiaga nadal broni i chroni homoseksualne zepsucie swojego własnego seminarium, włączając w to niepodważalne dowody szerzącej się sodomii wśród seminarzystów, których odmawia odrzucenia, odrzucając wszystkie dowody jako „plotki”. Jeśli chodzi o Maradiagę, który jest również pogrążony w korupcji finansowej, której nie podaje żadnego wiarygodnego wyjaśnienia, Viganò przedstawia tę miażdżącą ocenę człowieka i jego stosunku do Bergoglio:
783702663	51	W ramach pracy zespołowej z kardynałem Rodriguezem Maradiagą [McCarrick] stał się kreatorem nominacji w Kurii i Stanach Zjednoczonych oraz najczęściej słuchanym doradcą w Watykanie do spraw stosunków z administracją Obamy. W ten sposób tłumaczy się, że jako członkowie Kongregacji ds. Biskupów papież zastąpił kardynała Burke'a Wuerlem i mianował Cupicha zaraz po tym, jak został kardynałem. Dzięki tym nominacjom nuncjatura w Waszyngtonie była teraz poza zasięgiem mianowania biskupów….. Do tej pory wierni dobrze zrozumieli strategię Maradiagi: obrażać ofiary, aby się uratować, kłamać do samego końca, aby ukryć otchłań nadużyć władzy, niegospodarności w administrowaniu majątkiem kościelnym i katastrof finansowych nawet wobec bliskich przyjaciół, jak w przypadku ambasadora Hondurasu Alejandro Valladaresa, byłego dziekana korpusu dyplomatycznego przy Stolicy Apostolskiej…. Papież broni swojego człowieka, kardynała Rodrigueza Maradiagi, do samego końca, tak jak robił to w Chile z biskupem Juanem de la Cruz Barrosem, którego sam mianował biskupem Osorno wbrew radom biskupów chilijskich. Najpierw znieważył ofiary nadużyć. Potem, dopiero gdy został zmuszony przez media i bunt chilijskich ofiar i wiernych, uznał swój błąd i przeprosił, stwierdzając jednocześnie, że został wprowadzony w błąd, powodując katastrofalną sytuację dla Kościoła w Chile, ale nadal chronić dwóch chilijskich kardynałów Errazuriza i Ezzatiego.
783702663	52	Tego samego dnia, w którym zeznania arcybiskupa Viganò zostały upublicznione, Sandro Magister podsumował cały stan rzeczy w Kościele powszechnym po dziesięcioleciach nieograniczonej migracji homoseksualnej do hierarchii, do której Bergoglio ogromnie się przyczynił: „Od seminariów po duchowieństwo, dla biskupów, dla kardynałów, homoseksualiści są obecni na wszystkich poziomach, tysiącami”.
783702663	53	Arcybiskup Viganò przedstawia teraz własne, decydujące podsumowanie sytuacji, oparte na doświadczeniu z pierwszej ręki z endemicznym obecnie homoseksualnym zepsuciem Kościoła:
783702663	54	Janet Smith, profesor teologii moralnej w Wyższym Seminarium Najświętszego Serca w Detroit, napisała niedawno: „Problemu nadużyć duchownych nie można rozwiązać po prostu przez rezygnację niektórych biskupów, a tym bardziej przez biurokratyczne dyrektywy. Głębszy problem leży w sieciach homoseksualnych w duchowieństwie, które należy wykorzenić”. Te sieci homoseksualne, które są obecnie szeroko rozpowszechnione w wielu diecezjach, seminariach, zakonach itp., działają pod osłoną tajemnicy i kłamstw z mocą macek ośmiornicy i duszą niewinne ofiary i powołania kapłańskie, i duszą cały Kościół. [podkreślenie dodane]
783702663	55	Obrona Rady poprzez obronę homoseksualnego status quo
783702663	56	W tej chwili całemu nowemu reżimowi Novus Ordo grozi upadek z powodu jego homoseksualnej korupcji, a głosy w całym świecie katolickim powtarzają teraz wezwanie arcybiskupa Viganò do rezygnacji Bergoglio, w tym Laury Ingraham: „Za mało, za późno ze strony papieża Franciszka w Irlandii. Stoję z arcybiskupem Carlo Vigano. Czas, aby świeccy zażądali nowego Pasterza”. Nawet Michael Voris, w bardzo zabawnym przykładzie przywództwa z tyłu, w końcu porzucił swoją absurdalną odmowę krytykowania tego pontyfikatu i teraz oświadcza z krzykiem nagłówka: „Papież Franciszek musi ustąpić”.
783702663	57	Prawie trzy lata temu, widząc, co z pewnością nadchodzi na katastrofalnym kursie, który Bergoglio już jasno ustalił, ta gazeta opublikowała petycję, w której czytamy: „My, twoi poddani, z szacunkiem prosimy Waszą Świątobliwość o zmianę kursu dla dobra Kościoła i dobra dusz . W przeciwnym razie, czy nie byłoby lepiej, gdyby Wasza Świątobliwość zrzekł się urzędu Piotrowego, niż przewodniczyć temu, co grozi katastrofalnym kompromisem dla integralności Kościoła? Nasza petycja została oczywiście odrzucona jako „śmieszna” przez neokatolicki komentator. Dzisiaj nasza śmieszna sugestia jest tematem wiadomości głównego nurtu.
783702663	58	Z perspektywy neokatolickiej wydarzenia ostatnich dni przedstawiają przerażającą perspektywę: ostateczny upadek establishmentu Novus Ordo, koniec soborowego aggiornamento i odrodzenie integralnej Tradycji, której poszukuje coraz więcej młodych ludzi. Dlatego jeszcze zanim pojawił się arcybiskup Viganò, komentatorzy tacy jak Faggioli już bili neokatolicką syrenę przeciwlotniczą. Faggioli niepokoił się, że „skandal nadużyć i delegitymizacja episkopatu stworzyły w Kościele wielką próżnię władzy”, którą mógłby wypełnić „neo-tradycjonalistyczny katolicyzm młodszych pokoleń amerykańskich katolików”, którzy „atakują amerykańskich biskupów i kardynałów bliskich papieżowi Franciszkowi”. W związku z tym rzucił się do obrony Bergoglio i jego skorumpowanego reżimu przed „radykalizacją religijnego konserwatyzmu w sensie neotradycjonalizmu…”
783702663	59	Dla Faggioli nie tylko rezygnacja Bergoglio byłaby nie do pomyślenia, ale także czystka homoseksualnych i pro-homoseksualnych prałatów, którą Bergoglio i jego watykańscy poplecznicy systematycznie umożliwiali. Twierdzi, że papież nie jest „dyrektorem generalnym Kościoła katolickiego na świecie, a biskupi jako jego menedżerowie, których papież może po prostu zwolnić”. Nie, Bergoglio nie może „po prostu zwolnić” biskupów. Z wyjątkiem kiedy tylko mu się podoba, jak wielokrotnie widzieliśmy w przypadku konserwatywnych biskupów, a nawet kardynałów (Burke i Müller), których zwolnił, ponieważ ich konserwatyzm uraził jego lub jednego z jego przyjaciół, co skłoniło nawet Cruxa do pytania: „Czy papież Franciszek ma lista wrogów? Z drugiej strony Franciszek uzyskał nawet usunięcie swojego „zaufanego doradcy” McCarricka z Kolegium Kardynałów, choć tylko wtedy, gdy został zmuszony do działania z powodu ogólnoświatowego potępienia w mediach.
783702663	60	Tak więc, według Faggioliego, ten sam papież, który zwolnił konserwatywnych biskupów i kardynałów zgodnie z jego upodobaniem i właśnie usunął kardynała z Kolegium Kardynałów w bezprecedensowym akcie dyscyplinarnym pod ostrzałem mediów, jest w jakiś sposób bezsilny, by odwołać modernistycznych biskupów, którzy stworzyli nieprzyzwoitą „kulturę gejowską” w Kościele i zastąpili ich ortodoksyjnymi, normalnymi heteroseksualnymi mężczyznami. Franciszek nie może „po prostu zwolnić” nawet kardynała Wuerla, który zatuszował przestępstwa homoseksualnego drapieżnictwa księży, których przeniósł gdzie indziej, będąc arcybiskupem Pittsburgha, i który zezwolił na zapłacenie 900 000 dolarów w tajemnicy, aby ukryć roszczenia o wykorzystywanie seksualne wobec homoseksualnego księdza zaangażowanego w produkcję pornografii dziecięcej.
