doc_id	paragraph_id	ru-en
2486	18	Boris Mezhuev: Russia needs a vaccine against the epidemic of cultural trends from the West
2486	20	Federal news agency
2486	22	"This is a fact, and nothing can be done about it yet. It is clear that such a state of affairs will attract young people interested in modern Western life. Not because in our country it all has some basis, but because people who present themselves as ""agents"" of Western trends have great influence here. Some of them are more talented, some less, but their role will always be big."
2486	24	"Accordingly, this provides some resource in relation to the internal Russian alignment. Let's say I have no position, but I am a supporter of racial or gender consciousness. And already I, as the bearer of the ""advanced"" ideology, have a resource for resisting the bureaucracy, including in scientific and educational organizations, within which I am."
2486	26	And it's a huge resource. There will be a large number of young and not necessarily young people who will certainly take advantage of it. It is we who have a “conservative inoculation”, based on our historical experience, primarily in the 1990s. And a fair number of young people have nothing of the sort. For them, making themselves a tool in the fight against the existing Russian structures, which are in a very immutable state, is a natural form of career development.
2486	28	How to resist this?
2486	30	Federal news agency
2486	32	We need an element of conservative education. We need a serious infrastructure that would reveal the genesis of these Western ideas, demonstrate their place in the modern life of the West, talk about the foundations on which Russian culture and life should be based, and why the blind borrowing of modern Western cultural trends is stupid and destructive. And why do you need something else.
2486	34	It is clear that some cultural changes must also take place in Russia, but they must proceed from some other logic, other principles and foundations. After all, the reasons that are offered by the West, in fact, do not lead to anything good.
2486	36	"There should be many such centers of conservative education, they should be independent, preserve freedom of expression and at the same time not run around in search of Western grants. This is difficult to do, because the Russian government, like any government, if it supports someone, seeks to manage it. Therefore, it is desirable that these centers have a university character, at least be associated with universities and have a certain intellectual autonomy. Then the people who represent this conservative enlightenment would not be afraid of reproaches that they are ""a tool of political propaganda."""
2486	38	"This was once achieved in England and was called ""Victorianism"" when the English universities began to play this kind of role. This was done at one time in Kaiser Germany, and then in the Weimar Republic, when the role of universities rose sharply and they turned into truly independent centers of intellectual enlightenment. To some extent, this was also the case in America, at least in the best years of the development of this country - until the postmodernism that came from Europe broke the foundations of cultural education in the United States, largely created according to German traditions."
2486	40	So there are positive examples, and I think that this could also be done in Russia. Because political propaganda will not play any role. After all, if the agents of Western cultural trends are confronted by people who understand that they are forced to check every word with their superiors, whether university or political, then, of course, this will not lead to anything good.
2486	42	Of course, such universities can be built on other foundations, in a kind of technotronic form, with a YouTube channel and TV access, and have all the abilities and opportunities for technological development. Then Russia will really be able to slip through the difficult period when this whole wave will come to us. Otherwise, our country will be influenced by Western trends, which, moreover, will acquire a pseudomorphic character in our country, as happened with Marxism, that is, they will be implemented taking into account certain specifics. Or they will even advance here for the uncritical Europeanization of Russia.
2487	3	From whom do Gunzburg and the center of Gamaleya buy the vaccine in bulk for rubles and dollars?
2487	4	The REGNUM news agency analyzed the activities of the Gamaleya center and found the most curious details that raise very uncomfortable questions for this center and its head, Alexander Gintsburg...
2487	7	Gunzburg and the center of Gamaleya: from whom do they buy the vaccine in bulk for rubles and dollars?
2487	9	Author - Anastasia Stepanova
2487	11	The controversial comments of Alexander Gintsburg, the head of the Gamaleya Research Center, which is the developer and one of the manufacturers of the Gam-Kovid-Vak (Sputnik V) vaccine, are already being compared with the fairy tales of the Brothers Grimm. In December 2020, Gunzburg ambitiously said that Sputnik V would create immunity from the infection of the 21st century for two years, in April 2021 he also expressed hope for lifelong immunity after vaccination, and already in June, the head of the Gamaleya center announced that he would be vaccinated needed every six months. So all the same: will there be protection for six months, a year, two years or for life? This is a question not only of the epidemic well-being of the Russian Federation, but also of huge money, an astronomical margin for some.
2487	13	REGNUM analyzed government orders from the Gamaleya Center and discovered a most curious thing: a government institution, which is listed not only as a developer, but also as a manufacturer of a vaccine, in 2020-2021 acted as a customer (!!!) for about 30 government contracts with a certain “single supplier” for the production of tens of millions of doses of Sputnik V. The total amount of these transactions in the summer of this year crossed the mark of 113.6 billion rubles, and at least three of them were for very decent amounts in foreign currency. But the supplier himself does not appear in open sources and is not disclosed.
2487	15	So who is producing the Gamaleya Center-branded vaccine? Interesting details about the center of Gamaleya are in the material of the news agency REGNUM.
2487	17	About the vaccine and the Gamaleya Center
2487	19	The registration certificate for the Gam-Kovid-Vak vaccine (trademark Sputnik V) was issued on August 11, 2020. It is called the world's first registered vaccine for the prevention of COVID-19. The developer is the National Research Center for Epidemiology and Microbiology named after N.F. Gamaleya of the Ministry of Health of Russia.
2487	21	Since 1999, the Center has been headed by Alexander Gintsburg, who will turn 70 in November 2021. It is known from open sources that Gunzburg graduated from the Faculty of Biology and Soil Science of Moscow State University and is a doctor of biological sciences. He has been working in the center of Gamaleya since 1982. According to TASS, since 2000, he has been simultaneously head of the Department of Infectology of the Medical and Preventive Faculty of Postgraduate Professional Education of the Moscow Medical Academy. I. M. Sechenov. He is on the Sputnik V vaccine development team.
2487	23	TASS notes that Gunzburg's daughter and wife also work (or worked) in Gamaleya. Meanwhile, the spouse does not appear in the declaration of income of the head of the center for 2020.
2487	25	Alexander Gunzburg's income for the pandemic year amounted to 18,352,730.37 rubles (an average of about 1.5 million rubles per month) against 7,712,177.36 rubles in 2019. An increase of almost two and a half times.
2487	27	"By the way, on July 13, 2021, the Gamaleya Center signed a contract worth 9,573,600 rubles for the purchase of an Audi A8L 45 AUDI AG car. It is described on the auto dealer website as ""a more luxurious version of the A8 executive sedan."" Do you quickly get used to good things?"
2487	30	Are they arguing about timing?
2487	32	In December 2020, Alexander Gintsburg, on the air of Soloviev LIVE, commenting on the terms of protection, stated that the Sputnik V coronavirus vaccine creates immunity for two years, while the Pfizer drug for three to four months: “I can this is only a guess, experimental data are needed. As for our vaccine, the platform on which it was created, the Ebola vaccine was created on it, and there is experimental data proving that a similar vaccine preparation provides protection for at least two years, maybe more. .
2487	34	In April 2021, the same Gunzburg: “I have a hope that the vaccine will work not for a year or two, but for life. Injected twice, well, live there - five, ten years, longer. As I say, I will leave my antibodies in my will to my descendants.
2487	36	And again he is the same, but already at the end of June 2021: “Currently, it is necessary to vaccinate, as it is now written in all the instructional documents of the Ministry of Health - and it is written quite correctly - every six months.”
2487	38	In October 2021, he specified that vaccination with the Sputnik V two-component vaccine and subsequent revaccination with the nasal form of the drug would most likely protect not only from the severe consequences of the course of COVID-19, but also from coronavirus infection in general.
2487	40	If you do not delve into the scientific and medical side of the issue, then the frequency of revaccination is still quite a utilitarian question: “How much?” How much and how often billions of rubles from the budget will be spent.
2487	42	The Accounts Chamber of the Russian Federation estimated the expenses of the regions on measures to prevent the consequences of coronavirus infection in 2020 at the level of 1,093.6 billion rubles. During the same year, the country's regional budget deficit was estimated at 811.1 billion rubles.
2487	44	Government contracts Gamaleya
2487	46	To calculate the approximate cost of vaccines, let's turn to the data from the stopcoronavirus website. rf, which states that 50,960,796 people have been fully vaccinated. It is worth recalling that the lion's share in this volume falls on Sputnik V.
2487	48	At the end of February 2021, the Russian government announced a reduction in purchase prices for vaccines from 1.9 thousand rubles to 850-870 rubles for two components. Thus, the cost of vaccines with such inputs (including 50.9 million vaccinated) should be about 43.826 billion rubles. But here’s what’s interesting: back in May 2021, in the publication of Rossiyskaya Gazeta, a representative of the Ministry of Industry and Trade of the Russian Federation stated that the volumes of the coronavirus vaccine produced had already cost the budget almost 60 billion rubles. Such discrepancies are somewhat confusing. Especially against the backdrop of mandatory vaccination and a developed aggressive campaign against citizens who do not want to be vaccinated.
2487	50	REGNUM news agency, using data from the Government Expenditure project of the Accounts Chamber of the Russian Federation, analyzed the contracts of the Gamaleya center from 2020 worth 1 million rubles or more, which concerned the development and production of a vaccine, and found out an interesting detail.
2487	52	"The center, which is listed as the manufacturer of the Sputnik V vaccine, in 2020-2021 acted as a customer (!!!) of about 30 state contracts for “performance of work on the production of the drug Gam-COVID-Vac”. All contracts were signed under the ""purchase from a single supplier"" scheme, but the supplier was not disclosed."
2487	54	Three agreements were concluded in foreign currency. Their total cost is 30.18 million US dollars (about 2.12 billion rubles). For example, on July 10, 2021, a contract was signed for $15.6 million and 1 million doses.
2487	56	The largest ruble contract was concluded on July 30, 2021 for the amount of 33,500,322,296.64 rubles and 34,839,120 doses, that is, about 961.5 rubles per dose at a selling price for the Sputnik V vaccine approved by the government of the Russian Federation at the level of 866 rubles 81 kopecks for two components.
2487	58	"In 2021, with the same single but unknown supplier, there were contracts for 17.3 billion rubles, 9.6 billion rubles, 9.04 billion rubles, as well as four contracts in the region of 7-7.7 billion rubles, and so on. At the same time, information about all contracts is ""absent"" on the website zakupki.gov.ru."
2487	60	Based on the analysis of procurement, it can be concluded that during these two years, the Gamaleya Center purchased millions of doses of vaccine from a third party.
2487	62	It is noteworthy that the center itself, under the control of Gunzburg, acted as a supplier under contracts for the same vaccine, that is, it actually resold it to various regional state institutions and departments? For example, on August 12, 2021, he signed a contract for 47,674,500 rubles with FKU TsBIT EMERCOM of Russia. According to it, the Gamaleya center undertook to supply 50,000 doses of Gam-COVID-Vak at a price of 953.49 rubles per dose (above the selling price approved by the Russian government).
2487	64	But here is a nuance. If we consider official tenders over the past couple of years, then such parties as the Gamaleya center purchased, it did not sell through competitive deliveries. These millions of doses were sold without public procurement?
2487	66	According to the Gamaleya Center’s cash flow report, in 2020, income from investment operations amounted to over 12.274 billion rubles against 90.8 million rubles a year earlier, of which from the sale of medicines and products used for medical purposes - 12.258 billion rubles 83.8 million rubles in 2019.
2487	68	It would not be superfluous to recall that, in addition to the center of Gamaleya, there are six other legal entities officially producing Sputnik V: Binnopharm JSC (Zelenograd), Generium JSC (Vladimir Region), R-Pharm JSC (Yaroslavl Region), Biocad CJSC (St. Petersburg), LEKKO Pharmaceutical Company CJSC (Vladimir Region), Pharmstandard-Ufimsky Vitamin Plant OJSC (Bashkiria). At the same time, at least three of them are interconnected and lead to a major businessman, a person on the Forbes list - Viktor Kharitonin (the founder of the Pharmstandard holding).
2487	70	In open data, the main shareholder of Pharmstandard is the Cypriot company AUGMENT INVESTMENTS LIMITED. Kharitonin is called her beneficiary.
2487	72	Oligarch Kharitonin is connected by open sources with the ex-Minister of Industry and Trade of the Russian Federation, the former Deputy Minister of Finance of the Russian Federation, the former Deputy Prime Minister of the Russian Federation Viktor Khristenko, the spouse of Russian Deputy Prime Minister Tatyana Golikova, who is the head of the headquarters for the control of a new coronavirus infection in the Russian Federation.
2487	74	"So, for example, the former deputy Khristenko for the Ministry of Industry and Trade of the Russian Federation, Andrei Reus, together with Kharitonin, is on the board of directors of OTCPharm from the Pharmstandard division. And Reus, Golikova and Khristenko, along with a number of other persons, are the founders of the charitable foundation ""Fund for the Revival of the Staritsky Holy Assumption Monastery."""
2487	76	Golikova's stepson, Vladimir Khristenko, is also the founder and president of the Nanolek pharmaceutical company, which plans to produce a second vaccine, KoviVac. The owner of Nanolek LLC is the Cypriot company NANOLEK HOLDING LIMITED, among the ultimate controlling persons of which, at the end of December 2020, Andrey Reus, already known to us, was named.
2487	78	Scandals, incidents and inspections
2487	80	In July 2021, the Novye Izvestia newspaper published a photo report from the pride of Russian science, the center of Gamaleya, showing the devastation that shocked readers. But, judging by the contracts of the center, he is by no means in poverty - a representative car for 10 million rubles, flights of business class employees to Paris, Conakry and back to Moscow. And the traces of the fire in 2013 in one of the buildings did not have enough money to eliminate?
2487	82	This fire deserves a special mention. He is like a vivid illustration of the process inside the luminary of science.
2487	84	From the materials of one court case, it is known that the Gamaleya center had an agreement with NPK Vector LLC for the maintenance and technical repair of the gas equipment of the institute's buildings, as well as the building in which the chemical laboratory is located. On November 5 and November 8, 2013, employees of the Gamaleya Center complained about the smell of gas to the contractor. The third call came on November 12, 2013. As follows from the materials of the same case, an employee of the contracting company “began to check the possibility of gas leakage by turning the burners on and off with a lighter, that is, a source of open fire” and “as a result of these actions, an explosion occurred in the laboratory room, followed by a fire, in as a result of which the premises and the equipment located in it completely burned out, and the employees of LLC NPK Vector received burns. The fire was extinguished by the forces of the Ministry of Emergency Situations.
2487	86	If in this case it can be said that the contractor is at fault, then subsequent inspections showed that the Gamaleya Center itself is not very disciplined in terms of fire safety.
2487	88	"For example, during an inspection in July 2020, the Main Directorate of the Russian Emergencies Ministry for Moscow found that at least “protective structures do not meet fire safety requirements,” and in January 2019 the same agency identified fire safety violations in other buildings. As a result, in one of the buildings, it was ordered to remove gas pipelines in the corridors, and to equip the premises at a number of addresses with an automatic fire alarm system and smoke detectors. It was clarified that in one of the buildings ""the installation of gas cylinders on the evacuation routes was allowed."" The documentation also notes that ""the head of the organization does not ensure the elimination of damage to thick-layer sprayed compositions, fire-retardant coatings, plasters, cladding with slabs, sheets and other fire-retardant materials."""
2487	90	There were claims against the center of Gamaleya and other supervisory authorities.
2487	92	"So, in November 2019, the department of Rospotrebnadzor found that in a number of laboratories “there is no division into “clean” and “infectious” zones. And the interregional department No. 1 of the Federal Medical and Biological Agency in the same period revealed that “after the reconstruction, the project for the organization of the sanitary protection zone was not developed, the size of the sanitary protection zone, taking into account the results of the examination of the project of the sanitary protection zone, as well as field quality studies atmospheric air, measurements of physical impact levels are not defined, not established. The attitude towards people is also illustrated by the result of the audit of the department No. 1 of the Federal Medical and Biological Agency of March 2020. Then they checked the fulfillment of obligations under the act of December 2019, but, alas, four months later, “the legal entity of the Federal State Budgetary Institution “NITsEM them. N.F. Gamalei ""of the Ministry of Health of Russia did not fulfill its obligation to suspend the operation of equipment for cooling water at night: a dry cooling tower, a hydromodule (building No. 10 (building 8) with an annex for the production of BCG vaccine), which is a source of noise exceeding the maximum permissible levels (MPL) in apartments of houses located in close proximity to the FGBU territory."
2488	3	"So, ""win"", ""myzdobuly"" and all that! On February 25, in Ukraine controlled by the Kyiv regime, vaccination with a “cloudy” drug from India began. At least, this is what Ukrainian doctors and deputies themselves call the vaccine of the Indian Pharmacological Institute Serum Institute. ""The epic with the corona vaccine,"
2488	5	"So, ""win"", ""myzdobuly"" and all that! On February 25, in Ukraine controlled by the Kyiv regime, vaccination with a “cloudy” drug from India began. At least, this is what Ukrainian doctors and deputies themselves call the vaccine of the Indian Pharmacological Institute Serum Institute."
2488	7	“The epic with the coronavirus vaccine, which smoothly turned from a US/Swiss vaccine into a muddy Indian one, will clearly end in criminal cases. But after the change of power. In the meantime, we can once again state the loss of subjectivity by the state of Ukraine, which, like a colony, lobbyists have obliged to purchase the vaccine through the British purchasing agency Crown Agents. The purchase is organized from the former British colony in India through controlled pharmaceutical plants. Moreover, judging by the publications of the British BBC, the Indians were supposed to carry out the third stage of testing the vaccine in February on Indian citizens. But, apparently, they decided first on the Ukrainians. Who will also pay for it, ”commented the people’s deputy of the Verkhovna Rada Alexander Dubinsky on the start of vaccination in Ukraine.>>
2488	9	Olena Yakymenko, Director of the Department of Health of the Odessa City Council, said that many health workers began to have health problems after being vaccinated against COVID-19 with the Indian Covishield vaccine.
2488	11	<<“On February 25, 60 medical workers were vaccinated… 22 vaccinated patients had a reaction in the form of an increase in temperature — from 37.2 to 38.5 degrees, a deterioration in their general condition… 26 hospital employees refused vaccination for various reasons… The next day, employees were vaccinated city ​​clinical hospital No. 5 - out of 67 people, only 27 were vaccinated, ”she said.>>
2488	13	Information from Zaporozhye can be added to the statement of the Odessa doctor: there, after receiving the Covishield vaccine, the ambulance doctor's hand failed, the temperature rose and confusion arose. Complain of health problems and other ambulance workers who have been given this vaccine.
2488	15	Igor Volchenko, Deputy Director of the Department of Health of the Kharkiv Regional State Administration, said that about half of the health workers who were on the list of priorities for vaccination refuse to be vaccinated due to the poor quality of the drug.
2488	17	But the situation for doctors is not the worst. The maximum that the chief doctors and officials can threaten them with if they refuse to inject themselves with an untested vaccine is dismissal, and this practice is common in Ukraine. It is better to be out of a job than to become disabled for life or die while trying a new drug. None of the vaccines existing in the world has yet passed the full cycle of tests and can not be considered safe.
2488	18	"Things are much worse for Ukrainian militants in the Joint Forces Operation (JFO) zone. The commanders are forcing the personnel to be vaccinated with the Indian vaccine, and this has already brought ""brilliant"" results. The Indian vaccine did what the defenders of Donbass did not have time to do - two fighters of the Armed Forces of Ukraine were “liquidated” by their commanders and President of Ukraine Volodymyr Zelensky ... with the help of the Covishield vaccine."
2488	20	Ivan Filiponenko, an officer of the press service of the LPR People's Militia Department, reported about non-combat losses of the enemy:
2488	22	<<“The fears of military personnel in the JFO zone, who expressed their unwillingness to be vaccinated with a drug not recommended for use by the World Health Organization, were justified. So, only in the first three days of vaccination, two deaths were recorded.
2488	24	In the 10th separate motorized infantry battalion of the 59th separate motorized infantry brigade, a Biglitz soldier, born in 1995, died of acute heart failure, whom the battalion commander Zworykin, under the threat of dismissal, forced to be vaccinated, despite suffering from hypertension.
2488	26	"Here is the moral: if the 25-year-old Biglitz soldier had not gone to the Donbass to kill peaceful (co-)citizens, he would have remained alive. No one ""in civilian life"" would force him to be vaccinated. One can understand the commanders from whom their commanders demand to fulfill the vaccination plan: dead soldiers of the Armed Forces of Ukraine do not get sick and do not transmit the infection. But we are not talking about war, but about vaccination."
2488	28	To prick or not to prick? That is the question!
2488	29	The vaccine is always administered to a healthy person, it will only hurt the sick. And the issue of vaccination should not be considered in the plane of “death from a disease or vaccination”, but in the context of “is it worth risking the health of a person who may not get sick at all?” It is very important to be aware of this and not to succumb to the hysteria dispersed in the media on the topic “quickly inject or we will all die!”
2488	31	There is a growing mistrust around the world of hastily made vaccines that BigPharma's leaders are dumping on the market without a full cycle of testing. So, for example, in Germany, doctors and ordinary citizens massively refuse to take the British-Swedish AstraZeneca vaccine due to dangerous post-vaccination consequences. German Chancellor Angela Merkel has refused to take AstraZeneca's vaccine amid growing criticism of the drug.
2488	33	"The American pharmaceutical company Pfizer can already ""boast"" of its own cemetery of a thousand souls - the victims of its untested vaccine. The number of serious complications for the health of patients has long been in the tens of thousands."
2488	35	Under these conditions, Poland and even South Africa refused to use the already purchased millions of doses of the AstraZeneca vaccine, and in recent weeks there have been persistent rumors that Ukraine will buy this vaccine from them.
2488	36	Most people who have already taken the vaccine did so either because of media hysteria or, to a greater extent, under pressure from the employer. And a very narrow stratum of the population is vaccinated for the sake of international travel. Representatives of the elites are not vaccinated at all - they use immunomodulatory drugs, and only when necessary.
2488	38	A number of experts believe that vaccination against SARS (coronaviruses are classified as SARS) is generally useless due to the high variability of the pathogen: by the time the vaccine is ready, a completely different strain will dominate. BigPharma is also going to make money on this: the head of Johnson & Johnson, Alex Gorsky, said in an interview with CNBC that “over the next few years, people will have to be vaccinated against coronavirus annually due to the emergence of new mutations.”
2488	40	"AstraZeneca's coronavirus vaccine uses so-called vector technology and is a genetically modified virus that infects the body and makes changes to the RNA that the immune system must respond to. The licensed Indian ""clone"" of AstraZeneca - Covishield is based on the same principle. It also infects the body and poses a threat to the life and health of the patient. Healthy patient!"
2488	42	"""Small business"" agent MI-6"
2488	43	It is expected that 500,000 doses of the Covishield vaccine will be delivered to Ukraine. Until now, no one in the world has bought this vaccine. According to the BBC, Bhutan, Bangladesh, Maldives, Seychelles, Myanmar and Nepal received the vaccine free of charge for clinical trials in their populations. The first to decide to purchase this British-Indian vaccine (in fact, an experimental drug) was in Ukraine.
2488	45	The All India Drug Action Network, a patient advocacy group, believes that approval of the vaccine may have been rushed and the decision was made before the completion of interim studies on the effectiveness of the Covishield vaccine. This means that a global experiment is being carried out on the citizens of Ukraine in the interests of British investors of an Indian pharmaceutical company.
2488	47	The State Register of Medicines states that the Covishield vaccine is produced in India and supplied to Ukraine through Grace of God LLC. The company was registered in Kyiv only three months ago, and its authorized capital is 28 thousand hryvnias. Its founder is Kumar Pranaav. The main activity of the company is wholesale trade in pharmaceutical products, as well as trade in vegetables, fruits and meat.
2488	49	Why did comedian President of Ukraine Volodymyr Zelensky ban the licensing of Russian drugs, including immunomodulatory drugs that relieve dangerous COVID-19 syndromes, but buy an untested Indian vaccine?
2488	51	With Russian medical products, everything is clear: the Western masters of the Kyiv regime will not understand such a “spite”. But why didn’t Zelensky buy the AstraZeneca vaccine from his “partners” from Poland? After all, even Prime Minister of Ukraine Denys Shmyhal said that “Kyiv expects to purchase the AstraZeneca vaccine against the COVID-19 coronavirus from Poland in the near future.”
2488	53	It’s all about the last year’s visit of the head of Ukraine to the UK, after which the “president” Zelensky himself told how he spent several hours in the MI-6 office, which is actually equal to recognition in cooperation with foreign intelligence and treason.
2488	55	Like a real British agent, he puts the interests of the mother country, and hence the British business, at the forefront. So President Zelensky sent the money of Ukrainian taxpayers into the pockets of British investors in an Indian pharmaceutical company, and he “respected” not only the manufacturer, but also intermediaries from Albion - the British purchasing agency Crown Agents. The Poles stayed with the useless AstraZeneca purchased from the British, not because Zelensky cares about the health of citizens, but because the Poles have already paid the British for the vaccine. If you buy the vaccine from the Poles, the money will go to the Poles, and the British curators of the Ukrainian president believe that only they should get the money of the colony, which is why they “recommended” the colony manager to buy the vaccine ... also from them, but in the version for the natives.
2488	56	But that's not all. The Minister of Health of Ukraine Maxim Stepanov wrote on his Facebook page that the same Serum Institute will supply Ukraine with 5 million doses of the NovaVax coronavirus vaccine. In total, its purchases are expected in the amount of 15 million doses. The start of deliveries is July 2021.
2488	58	It is unfortunate that ordinary citizens of Ukraine will pay with their lives and health for the “profitable” deals of Ukrainian politicians and British businessmen from BigPharma. The British are well aware that the “Ukrainians” are Russians with a changed historical and ideological code, who, with the exception of 10-15% of the “stoned” Nazis, will be able to become loyal and useful citizens of Novorossia and Russia, and therefore they try to kill and make them as disabled as possible. number. Therefore, it is important that our readers, who have relatives and friends in Ukraine, warn them about the dangers of vaccines by Zelensky and his British partners. Fear the Britons who bring gifts!
2489	1	Sweet, false tales of Ukrainian propaganda for suckers
2489	3	This article is an answer to the questions of some commentators who wonder why there is so much delusional chaff in the minds of an ordinary Ukrainian resident, and who doubt the mass nature of this phenomenon. Like, there is nothing to judge the great and wise Ukrainian people by a few individuals you personally met. And it is not necessary to judge the whole of Ukraine by the pearls they issue. Moreover, Russian authors and publicists take these pearls from the ceiling.
2489	5	"No. Not from the ceiling, but from a Ukrainian zomboyaschik who has been intensively pouring nonsense into the heads of the inhabitants of the former Ukrainian SSR for 33 years now, starting with the People’s Movement of Ukraine, which since 1987 began to actively broadcast about “Slavic France” and about the fact that “Muscovites ate our fat."""
2489	7	Moreover, today these pearls are by no means voiced on the Porokhobot channels, but on the most oppositional and, according to polls, enjoying great authority. Information coming from the air of these TV channels (ZIK, 112 Ukraine, NewsOne) is recognized by the population of the former Ukrainian SSR as truthful as possible. This is where the non-existent Ukrainian greatness and the Ukrainian arrogance inflated to universal proportions come from in the mass consciousness of the citizens of Ukraine. It is worth immediately warning the reader that he may be familiar with some examples from my previous articles, but, as they say, repetition is the mother of learning.
2489	9	"1. The first statement: ""Zelensky is the No. 1 actor in the CIS."" Author - Dmitry Spivak. TV channels: 112 Ukraine, NewsOne."
2489	11	The above character said this on these TV channels repeatedly (starting from the moment of inauguration and ending around the middle of summer 2020), exactly until he began to criticize the president-comedian. Again, it must be said that Spivak was just a broadcaster and expressed not only his own, as it turned out, opinion. He was echoed by his numerous co-hosts, invited experts and interlocutors answering his questions via phone and video calls.
2489	13	"Is Zelensky really No. 1 actor in the CIS? Let's figure it out. It is clear that Zelensky is not the No. 1 actor in Russia and never has been. But what do we care about “totalitarian” Russia and its EurAsEC satellite countries? Much more important is what the global cultural community will say! And what? In the late nineties and throughout the 2000s, the most famous post-Soviet actors in Hollywood were Alexander Baluev, Vladimir Mashkov, Oleg Taktarov and a little Lev Durov. This information is taken from numerous Los Angeles ratings. It is not from the ceiling, lovers of English-language sites can check for themselves. Lev Durov, by the way, played in the blockbuster ""The Price of Fear"" along with Ben Affleck, Morgan Freeman, Ciarán Hinds and many other famous Hollywood performers, so Vladimir Alexandrovich still has to jump and jump to the old ""soviet"" actor. I generally keep quiet about Baluev and Mashkov. But “that is…”."
2489	15	And who is given preference ratings now? There is no unequivocal favorite post-Soviet actor, as different Hollywood publications and near-bohemian tabloids reflect different points of view, but most of all give preference to Konstantin Khabensky, Olga Kurylenko, Danila Kozlovsky and the late Anton Yelchin. Let's agree that the conditional Ukrainians Mila Kunis and Milla Jovovich should initially be left alone, as, indeed, Yelchin. Personally, I do not think that Yelchin is a Russian actor, he moved to the West at a fairly early age and naturalized. Kurylenko is also a citizen of France, moreover, she publicly renounced her Ukrainian roots, saying that she was predominantly of Russian and Polish blood. But this is not even about that, my dear readers. As you can see, there is no Zelensky at the top of numerous Hollywood ratings, which reflect the most famous actors of the former USSR, and never has been. This is also proved by numerous publications in the Western media, which wrote that a Ukrainian comedian became president. Feel the difference? Not a very famous actor, not a world famous actor, but just a Ukrainian comedian. You can put an end to this.
2489	17	Verdict: lies, and impudent, having nothing to do with reality.
2489	19	"2. The second statement: ""Ukrainian cinema is cinema No. 1 on the territory of the CIS countries."" Author - Dmitry Spivak. TV channels: 112 Ukraine, NewsOne."
2489	21	"It's generally past. It is worth noting that the author of this statement clearly had in mind the film production, filmed with the participation of the 95th quarter and Zelensky personally. Like, this automatically makes these comedy films the best in the expanses of the former USSR. I will upset him. Not only that, not a single film has been made in Ukraine that would be widely shown in the Western box office. Another significant fact is that the highest-grossing Ukrainian films were created in cooperation with the aggressor country. And Russian films and cartoons are shown all over the world, even those that came out after 2014, when the whole world, according to Svidomo, was ""together with Ukraine."""
2489	23	"These are such cartoons as ""Masha and the Bear"" and ""Smeshariki"", films ""T-34"", series ""Major"" and many other projects. And this year, Netflix will broadcast on its portal the Russian series Epidemic in the original, without adaptation. Yes, ours is far from the rental figures of foreign competitors, and the quality of the cinematographic product must definitely be tightened up, get rid of the “kino-cranberries” of the Russian variety, but still our product in the world ratings is unequivocally quoted above the trash that is produced by Ukraine."
2489	25	It's interesting about the box office. In 2019, in Russia, domestic films only in cinemas collected 12.3 billion rubles, at that time 183 million dollars, to this figure must be added 52.4 million dollars in box office receipts abroad. It is also necessary to add to this 17.1 billion rubles that online cinemas have earned, of which 68 percent is a regular subscription and a one-time purchase of a Russian product, which is another 173 million dollars. In general, we get 408 million dollars. It is very weak for such a country, one box-office film from the USA will surpass it at a time.
2489	27	But what about Ukraine? The box office of domestic cinema in Ukraine and abroad in 2019 amounted to $7.9 million. To this should be added approximately 5.6 million revenues of Ukrainian Internet sites from subscriptions and one-time paid viewing of Ukrainian film products. Total $13.5 million for all of 2019. If this is the bottom in Russia, then in Ukraine it is the bottom of the bottom.
2489	29	Verdict: statements about the great Ukrainian cinema are the same rabid lies as about actor No. 1.
2489	31	"3. The third statement: """"95 quarter"" is the most famous and successful humorous project in the CIS."" Author - Dmitry Spivak. TV channels: 112 Ukraine, NewsOne."
2489	33	"Yes of course! Excuse me, please, but where did you put the Comedy Club? Both in popularity and in terms of money, they are ahead of the well-known, but still small-town Ukrainian project called ""95 Quarter"", whose revenue is approximately $ 10 million a year, according to the statements of Yevgeny Chervonenko, Andriy Bohdan and many other people close to Ben Kolomoisky . I am not a fan of the Comedy Club, but they constantly go on tour to Western Europe and the USA, and they definitely have more spin-projects than the ""quarters"". And this means that the Russian humorous project also has definitely more money and popularity in the coveted West, and not only in the CIS. According to the Kommersant newspaper, back in 2013, the brand's revenue exceeded $90 million, and at the time of 2019, show business experts estimate it at about $230 million a year. This is due to the fact that the brand has a lot of very profitable spin-projects, as I mentioned above."
2489	35	I have a question: maybe by fame and popularity, the Ukrainian “political gamer” means something else besides annual revenue and popularity abroad?
2489	37	Verdict: lies, poured with the same sauce as the previous two statements.
2489	39	"4. Fourth statement: ""Thanks to such a holding as UkrLandFarming, Ukraine is the undisputed leader in the Eastern European market for the production of chicken eggs."" Author - Dmitry Spivak. TV channel ""112 Ukraine""."
2489	41	I have already dealt with this statement. It should be noted that in the world ranking for the production of chicken eggs, Russia ranks sixth, and Ukraine is not even in the top ten. And, contrary to the opinion of some “trans-Ukrainian” commentators, your humble servant does not go and specifically interview Ukrainian workers, these questions arise spontaneously.
