id,line,text,labels
782086447,62,"The appointments of Blase Cupich to Chicago and Joseph W. Tobin to Newark were orchestrated by McCarrick, Maradiaga and Wuerl, united by a wicked pact of abuses by the first, and at least of coverup of abuses by the other two. Their names were not among those presented by the Nunciature for Chicago and Newark.",Loaded_Language
782086447,63,"Regarding Cupich, one cannot fail to note his ostentatious arrogance, and the insolence with which he denies the evidence that is now obvious to all: that 80% of the abuses found were committed against young adults by homosexuals who were in a relationship of authority over their victims.",Loaded_Language
782086447,71,"By now the faithful have well understood Maradiaga’s strategy: insult the victims to save himself, lie to the bitter end to cover up a chasm of abuses of power, of mismanagement in the administration of Church property, and of financial disasters even against close friends, as in the case of the Ambassador of Honduras Alejandro Valladares, former Dean of the Diplomatic Corps to the Holy See.",Loaded_Language
782086447,75,"In Honduras, a scandal as huge as the one in Chile is about to be repeated. The Pope defends his man, Cardinal Rodriguez Maradiaga, to the bitter end, as he had done in Chile with Bishop Juan de la Cruz Barros, whom he himself had appointed Bishop of Osorno against the advice of the Chilean Bishops. First he insulted the abuse victims. Then, only when he was forced by the media, and a revolt by the Chilean victims and faithful, did he recognize his error and apologize, while stating that he had been misinformed, causing a disastrous situation for the Church in Chile, but continuing to protect the two Chilean Cardinals Errazuriz and Ezzati.",Loaded_Language
782086447,76,"Even in the tragic affair of McCarrick, Pope Francis’s behavior was no different. He knew from at least June 23, 2013 that McCarrick was a serial predator. Although he knew that he was a corrupt man, he covered for him to the bitter end; indeed, he made McCarrick’s advice his own, which was certainly not inspired by sound intentions and for love of the Church. It was only when he was forced by the report of the abuse of a minor, again on the basis of media attention, that he took action [regarding McCarrick] to save his image in the media.",Loaded_Language
782086447,78,"But this will not be enough to heal the situation of extremely grave immoral behavior by the clergy: bishops and priests. A time of conversion and penance must be proclaimed. The virtue of chastity must be recovered in the clergy and in seminaries. Corruption in the misuse of the Church’s resources and of the offerings of the faithful must be fought against. The seriousness of homosexual behavior must be denounced. The homosexual networks present in the Church must be eradicated, as Janet Smith, Professor of Moral Theology at the Sacred Heart Major Seminary in Detroit, recently wrote. “The problem of clergy abuse,” she wrote, “cannot be resolved simply by the resignation of some bishops, and even less so by bureaucratic directives. The deeper problem lies in homosexual networks within the clergy which must be eradicated.” These homosexual networks, which are now widespread in many dioceses, seminaries, religious orders, etc., act under the concealment of secrecy and lies with the power of octopus tentacles, and strangle innocent victims and priestly vocations, and are strangling the entire Church.","Exaggeration-Minimisation,Loaded_Language"
782086447,80,Let us heed the most powerful message that St. John Paul II left us as an inheritance:Do not be afraid! Do not be afraid!,"Repetition,Slogans"
782086447,81,"In his 2008 homily on the Feast of the Epiphany, Pope Benedict reminded us that the Father’s plan of salvation had been fully revealed and realized in the mystery of Christ’s death and resurrection, but it needs to be welcomed in human history, which is always a history of fidelity on God’s part and unfortunately also of infidelity on the part of us men. The Church, the depositary of the blessing of the New Covenant, signed in the blood of the Lamb, is holy but made up of sinners, as Saint Ambrose wrote: the Church is “immaculata ex maculatis,” she is holy and spotless even though, in her earthly journey, she is made up of men stained with sin.",Loaded_Language
782086447,82,"I want to recall this indefectible truth of the Church’s holiness to the many people who have been so deeply scandalized by the abominable and sacrilegious behavior of the former Archbishop of Washington, Theodore McCarrick; by the grave, disconcerting and sinful conduct of Pope Francis and by the conspiracy of silence of so many pastors, and who are tempted to abandon the Church, disfigured by so many ignominies. At the Angelus on Sunday, August 12, 2018 Pope Francis said these words: “Everyone is guilty for the good he could have done and did not do ... If we do not oppose evil, we tacitly feed it. We need to intervene where evil is spreading; for evil spreads where daring Christians who oppose evil with good are lacking.” If this is rightly to be considered a serious moral responsibility for every believer, how much graver is it for the Church’s supreme pastor, who in the case of McCarrick not only did not oppose evil but associated himself in doing evil with someone he knew to be deeply corrupt. He followed the advice of someone he knew well to be a pervert, thus multiplying exponentially with his supreme authority the evil done by McCarrick. And how many other evil pastors is Francis still continuing to prop up in their active destruction of the Church!","Loaded_Language,Name_Calling-Labeling"
782086447,90,"Mary, Mother of the Church, pray for us!",Repetition
782086447,91,"Mary, Virgin and Queen, Mother of the King of glory, pray for us!",Repetition
782149032,1,Horrifying Details Released: 2 Jihadi Muslims At Deadly NM Islamic Compound Hit With New Charges,"Loaded_Language,Name_Calling-Labeling"
782149032,4,"Law enforcement rushed to destroy the Islamic compound just days after the kidnapping and murder made national news. They destroyed evidence, despite the fact that the investigation was new and ongoing. New charges were filed against the devout (“extremist)” Muslims. For years, the FBI and local law enforcement did nothing about this jihad compound, despite tips and numerous calls from concerned citizens. It took the murder of a child to get them to pay attention. What is the first thing they do after it is discovered a child was murdered on the compound and several starved to almost certain death? They destroyed the compound to cover up both their negligence and what happened there.","Causal_Oversimplification,Doubt,Exaggeration-Minimisation,Loaded_Language,Name_Calling-Labeling"
782149032,5,"News of what happened there was embarrassing to the Muslim community in the U.S., and making Islam look good seems to be the top priority of law enforcement officials. It’s sharia compliance in New Mexico.","Causal_Oversimplification,Loaded_Language"
782149225,3,"Recently a Muslim spokesman in Tunisia named Said Khecharem, who is affiliated with the international pro-Sharia, pro-caliphate organization Hizb ut-Tahrir, declared (to delighted screams of “Allahu akbar” from his audience), that the “establishment of an Islamic state…requires the conquest of America, Britain, Russia, France, and Italy – Rome and other infidel lands will be conquered, Allah willing.”","Flag_Waving,Loaded_Language"
782149225,4,"According to the Middle East Media Research Institute (MEMRI), Khecharem also said: “After the laws of Allah were abandoned, and the heretic regimes were imposed on the Muslims, the most important thing to do is to restore the rule of the Muslims, through the Quran and the Sunna, in order to renew Islamic life and to deliver the Islamic message to the world. My brothers, the implication of this today should be the establishment of an Islamic state over all the lands of the Muslims.”",Flag_Waving
782149225,11,"And no call to restore the caliphate would be complete without a swipe at the Jews, whom the Qur’an designates (5:82) the worst enemies of the Muslims. Khecharem predicted that “this will happen, of course, after the elimination of the filthy Jewish entity, and after liberation of the lands under direct colonization, like Kashmir and others.”","Loaded_Language,Name_Calling-Labeling"
782149225,15,"These weren’t the actions of a “tiny minority of extremists,” abhorred by the vast majority of peaceful Muslims for “hijacking” their religion. This was, for fourteen centuries, mainstream, normative Islam, carried forth by the primary authorities in the Islamic world at the time. The History of Jihad shows from the accounts of eyewitnesses and contemporary chroniclers through the ages that in every age and in every place where there were Muslims, some of them believed that they had a responsibility given to them by Allah to wage war against and subjugate unbelievers under the rule of Islamic law. And so it is today: Said Khecharem has enunciated that responsibility more clearly and directly than most Muslim spokesmen do these days, but he is by no means the only one who believes that it exists.","Loaded_Language,Name_Calling-Labeling"
782149225,17,"So it is today. Islamic groups in the West issue pro-forma condemnations after every jihad terror attack, but are doing little or nothing to try to prevent the next one. There is still no mosque or Islamic school in the United States that teaches young Muslims why they should reject the understanding of Islam taught by al-Qaeda, ISIS, and other jihad terror groups.",Guilt_by_Association
782149225,18,"Meanwhile, Said Khecharem and other Islamic spokesmen openly call for Muslims to engage in jihad conquest. Western authorities should be pondering his words, and their implications, very carefully. Instead, if they have taken any notice of him at all, which is unlikely, they have dismissed him as an “extremist.”",Name_Calling-Labeling
782149225,19,They have yet to come to grips with the fact that “extremism” is and always has been so distressingly widespread in Muslim communities. But they will.,Appeal_to_Fear-Prejudice
782448403,6,"“When the Trump Administration inexplicably gave the green light to distribute on the internet blueprints of 3D-printed, untraceable ghost guns, it needlessly endangered our children, our loved ones and our men and women in law enforcement,” Becerra said in a statement. “The Trump Administration’s actions were dangerous and incompetent.”","Flag_Waving,Loaded_Language,Repetition"
782448403,8,"“The Court finds that the irreparable burdens on the private defendants’ First Amendment rights are dwarfed by the irreparable harms the States are likely to suffer if the existing restrictions are withdrawn and that, overall, the public interest strongly supports maintaining the status quo through the pendency of this litigation,” Lasnik wrote in his decision.","Loaded_Language,Repetition"
782448403,13,"The radical leftist gun grabbing anti-liberty California General Xavier Becerra is lying when he says the “Trump Administration inexplicably gave the green light to distribute on the internet blueprints of 3D-printed, untraceable ghost guns.” The Department of Just(Us) settled a 1st Amendment claim filed by Cody Wilson, who created the code for 3-D guns. It was a case the government was about to lose. The settlement was approved by a federal judge.","Doubt,Name_Calling-Labeling"
782448403,14,"Becerra’s statement, “it needlessly endangered our children, our loved ones and our men and women in law enforcement,” is preposterous left-wing political argle-bargle.","Loaded_Language,Name_Calling-Labeling"
783702663,1,"Archbishop Viganò Speaks, the Neo-Catholics Panic",Loaded_Language
783702663,4,"This article was first written to address the neo-Catholic commentator Massimo Faggioli’s attempt , following the Pennsylvania grand jury report and the fall of ex-Cardinal Theodore McCarrick, to minimize the homosexual crisis in the Church and blunt the correlative rise of what he derides as “neo-traditionalism.” As my piece was about to go to press, however, EWTN’s National Catholic Register broke the explosive story on the written testimony of Archbishop Carlo Maria Viganò , former apostolic nuncio to the United States (2011 to 2016). Faggioli’s propaganda piece now becomes merely illustrative of the points to be made here in light of this astonishing and indeed providential development.",Loaded_Language
783702663,5,"Regarding Bergoglio, Viganò testifies that in 2013 he personally informed him about McCarrick’s history, the dossier of the Congregation for Bishops on his sexual crimes against boys and young men, and the disciplinary sanctions imposed upon him by Benedict XVI (forbidding residence in a seminary, public appearances and Masses). Evidently already aware of these facts, however, Bergoglio not only rehabilitated McCarrick but made him a “trusted counselor” who advised the elevation of the pro-homosexual prelates Blase Cupich, Joseph Tobin and Kevin Farrell to the College of Cardinals and the prominent episcopal sees they now discredit. All of this happened before Bergoglio, bowing to worldwide public pressure, finally—only weeks ago—took decisive action against his “trusted counselor.” McCarrick had lobbied for Bergoglio’s election, along with Maradiaga and the infamous Cardinal Danneels, who covered up homosexual rape committed by a priest against his own nephew,has supported “same-sex marriage,” and advised the King of Belgium to sign a law legalizing abortion in 1990. As Edward Pentin notes: “all 3 prelates have since been special advisors of Francis or rehabilitated by him.”","Appeal_to_Authority,Doubt,Name_Calling-Labeling"
783702663,7,"I want to recall this indefectible truth of the Church’s holiness to the many people who have been so deeply scandalized by the abominable and sacrilegious behavior of the former Archbishop of Washington, Theodore McCarrick; by the grave, disconcerting and sinful conduct of Pope Francis and by the conspiracy of silence of so many pastors, and who are tempted to abandon the Church, disfigured by so many ignominies. At the Angelus on Sunday, August 12, 2018 Pope Francis said these words: “Everyone is guilty for the good he could have done and did not do ... If we do not oppose evil, we tacitly feed it. We need to intervene where evil is spreading; for evil spreads where daring Christians who oppose evil with good are lacking.” [emphasis in original] If this is rightly to be considered a serious moral responsibility for every believer, how much graver is it for the Church’s supreme pastor, who in the case of McCarrick not only did not oppose evil but associated himself in doing evil with someone he knew to be deeply corrupt. He followed the advice of someone he knew well to be a pervert, thus multiplying exponentially with his supreme authority the evil done by McCarrick. And how many other evil pastors is Francis still continuing to prop up in their active destruction of the Church! [my emphasis] Francis is abdicating the mandate which Christ gave to Peter to confirm the brethren. Indeed, by his action he has divided them, led them into error, and encouraged the wolves to continue to tear apart the sheep of Christ’s flock. In this extremely dramatic moment for the universal Church, he must acknowledge his mistakes and, in keeping with the proclaimed principle of zero tolerance, Pope Francis must be the first to set a good example for cardinals and bishops who covered up McCarrick’s abuses and resign along with all of them. [emphasis in original]","Doubt,Exaggeration-Minimisation,False_Dilemma-No_Choice,Loaded_Language,Name_Calling-Labeling"
783702663,9,"With Viganò’s testimony, the widespread homosexual infiltration of the post-Vatican II hierarchy, from the top on down, now emerges mountainously into view, never to be buried again. Even before that testimony, however, the fall of McCarrick and the Pennsylvania grand jury report had already presented a Sisyphean task to neo-Catholic apologists for the decrepit Novus Ordo status quo and the ill-starred Council that launched its installation. Yet there is little doubt they will continue the same polemic that for nearly sixty years has doggedly defended every one of the ruinous “reforms” that have resulted in a debacle without equal in Church history, even considering the Arian crisis of the 4th century. Those “reforms” included abandonment of the Vatican’s strict pre-conciliar instruction (1961) that “advancement to religious vows and ordination should be barred to those who are afflicted with evil tendencies to homosexuality or pederasty, since for them the common life and the priestly ministry would constitute serious dangers.” Today, neo-Catholic commentators, cowed by the demands of political correctness, refuse to state the simple truth that homosexuality is a perversion that precludes ordination as does any other grave psychological disorder.","Appeal_to_Fear-Prejudice,Causal_Oversimplification,Doubt,Exaggeration-Minimisation,Loaded_Language,Name_Calling-Labeling"
783702663,10,Kill the Messenger,Slogans
783702663,11,"I suspect that not even Viganò’s historic testimony will change the neo-Catholic position. Quite the contrary, I would expect the neo-Catholic commentariat either to ignore Viganò’s witness, explain away his revelations or, failing that, make every effort to smear the man.","Loaded_Language,Repetition"
783702663,12,"The campaign to discredit Archbishop Viganò began instantaneously on the Catholic left wing. Only hours after Viganò’s sworn testimony appeared online, the professional Catholic dissident Sean Michael Winters, writing for National Catholic Reporter, smeared the former Apostolic Nuncio to the United States, who holds doctorates in both civil and canon law, as “a trafficker in conspiracy theories who mixes fact, fiction and venom,” “more than a little obsessed with homosexuality”—like Oliver Stone, who “was obsessed with the grassy knoll”—“a disgruntled former employee” and “always a crackpot.” Without addressing the merits, Winters dismissed Archbishop Viganò’s “wild claims” about bishops who are “subverting Catholic doctrine on homosexuality” and accused the Archbishop, along with unnamed other bishops and archbishops, of “speak[ing] about gay people with such hatred…”","Doubt,Loaded_Language,Name_Calling-Labeling"
783702663,13,"Winters issues the dire warning that “A putsch is afoot and if the U.S. bishops do not, as a body, stand up to defend the Holy Father in the next 24 hours, we shall be slipping towards schism long before the bishops’ meeting in November. The enemies of Francis have declared war.” Notice that for Winters it is not the Church or the integrity of her doctrine and discipline that must be defended against enemies, but only Bergoglio and the regime of novelty he is leading to its final extremity.","Appeal_to_Fear-Prejudice,Causal_Oversimplification,Exaggeration-Minimisation"
783702663,14,"John Allen’s instant analysis attempting to impeach Viganò’s testimony is, as one would expect from him, a bit craftier. His opinion is: “Take it seriously, but with a large grain of salt.” Which is just Allen’s more nuanced way of saying: “Don’t believe it.” Allen’s view is supported by such irrelevancies as the fact that Viganò’s account implicates “no fewer than 32 senior churchmen” (so what?), that he “has a history” of “innuendo and conspiracy theories” (a gratuitous assertion unsupported by evidence of falsity), that he allegedly quashed an investigation of Archbishop John Nienstedt and ordered evidence destroyed (an allegation Viganò has immediately and categorically denied with conclusive supporting documents, but in any event a tuo quoque fallacy) and that Allen has “the impression that all this was orchestrated with a political agenda in mind” (the same “conspiracy theory” mentality he gratuitously attributes to Viganò).","Appeal_to_Authority,Doubt,Loaded_Language,Straw_Man"
783702663,15,"Mark Shea, easily the most insufferable of the neo-Catholic polemicists, has quickly followed Winters and Allen in trying to cast doubt on Viganò ’s claims. Ignoring eleven pages of detail, written and published under oath, he suggests there has been no “Documentation. Evidence. Proof.” Yes, Francis should resign if Viganò ’s allegations are true, Shea admits—a stunning concession coming from him. Yet, making no attempt to refute Viganò’s account on the merits, he tries to wave it all aside with his usual mode of argument—puerile mockery: “But at present, the eagerness of the Greatest Catholics of All Time to believe and repeat everything their itching ears want to hear about this Pope whose living guts they have hated from the moment of his election only tells in his favor, not against it.” Shea’s ever-expanding opus of digital invective never seems to rise above this sort of crude ad hominem attack: Well, if those people believe it, it can’t be true.","Doubt,Exaggeration-Minimisation,Loaded_Language,Name_Calling-Labeling"
783702663,16,"The neo-Catholic propaganda mill will have a very difficult time smearing this witness, however. Speaking to Catholic News Agency, Monsignor Jean-François Lantheaume, who served as first Counsellor of the Nunciature in Washington, confirmed that “Viganò said the truth. That’s all,” when he stated in his sworn account that Nuncio Pietro Sambi conveyed to McCarrick at the Nunciature in Washington the sanctions that had been imposed on him by Pope Benedict—sanctions Bergoglio ignored for five years until forced to act by a worldwide storm of outrage.","Appeal_to_Authority,Conversation_Killer,Exaggeration-Minimisation,Loaded_Language,Name_Calling-Labeling"
783702663,19,"- Bishop Thomas Olmsted of Phoenix, Arizona, issued a statement affirming that he has known Viganò for 39 years, has “always known and respected him as a man of truthfulness, faith and integrity” and that his testimony should “be taken seriously by all…”",Appeal_to_Authority
783702663,20,"- Archbishop Allen Vigneron of Detroit, Michigan issued a statement calling Viganò’s account “another daunting challenge to our confidence in the reliability of the Church’s leadership, during a summer of devastating news regarding clergy sexual abuse and infidelity.” (The statement has since apparently been scrubbed from the diocesan website.)","Appeal_to_Authority,Loaded_Language"
783702663,21,"- Bishop Athanasius Schneider declares: “Archbishop Viganò confirmed his statement by a sacred oath invoking the name of God. There is, therefore, no reasonable and plausible cause to doubt the truth content of the document of Archbishop Carlo Maria Viganò.”",Appeal_to_Authority
783702663,22,- Cardinal Raymond Burke’s statement declares: “The declarations made by a prelate of the authority of Archbishop Carlo Maria Viganò must be totally taken to heart by those responsible in the Church.”,"Appeal_to_Authority,Exaggeration-Minimisation"
783702663,23,"- [And just two days ago, Archbishop Salvatore Cordileone of San Francisco wrote a letter to his faithful which ""speaks to Vigano's integrity and sincere love of the Church.""]",Appeal_to_Authority
783702663,24,"In another setback for the propaganda machine gearing up to impeach Viganò’s testimony, the Catholic Herald has just reported that Cardinal Wuerl must have known full well from Viganò himself that McCarrick was under Pope Benedict’s papal sanctions on account of his sexual misconduct because, as an Archdiocesan spokesman now confirms, at Viganò’s request as then papal nuncio Wuerl had to cancel a public appearance by McCarrick not long before Bergoglio’s election. The Herald asks the obvious question: “[I]f Cardinal Wuerl was unaware of the sanctions, and unaware of the reason for them, why did he ask no questions of the nuncio regarding the reason for his demand?” The question answers itself, and Viganò’s testimony on this critical point stands confirmed by Wuerl’s own spokesman.","Doubt,Name_Calling-Labeling"
783702663,28,"In other words, as Bergoglio cannot deny the allegations without lying, he will say nothing at all about them in the hope they will go away—with the help of sycophants in the Vatican press corps and shifty polemicists like Shea, who expects his readers to swallow his explanation that Bergoglio’s refusal to say anything in his defense when asked point blank about the charges against him “seems to me to obviously be the reply of somebody who believes the accusations are groundless…”. Seems to be. Obviously.","Causal_Oversimplification,Loaded_Language,Name_Calling-Labeling"
783702663,29,The American “Gay” Church Expansion,Name_Calling-Labeling
783702663,30,"While events have overtaken Faggioli’s piece, it will remain useful here as a prime example of the neo-Catholic polemic. That polemic seeks to shore up the collapsing Novus Ordo establishment lest it give way to the dreaded traditionalist revival. But before I address Faggioli’s latest defense of the indefensible, some background is in order, including a discussion of further key details of Viganò’s testimony.",Loaded_Language
783702663,31,"First of all, as I predicted 16 years ago, because the Vatican under John Paul II had no intention of enforcing the pre-conciliar ban on admission of homosexuals to the seminary “a new bumper crop of homosexual ordinands is guaranteed—and with it a new harvest of scandal for the Church.” That prediction came immediately after the “pedophile summit” of 2002 in Rome, which I attended as The Remnant’s correspondent. In answer to my question then head of the USCCB, Wilton Gregory, made an explosive admission reportedby the international press: “it is an ongoing struggle to make sure that the Catholic priesthood is not dominated by homosexual men.” The struggle, to the extent there even was one, obviously has been lost.","Doubt,Loaded_Language,Name_Calling-Labeling"
783702663,32,"Sixteen years later, the homosexual predator McCarrick has finally been exposed to the world, stripped of his cardinal’s hat and deprived of any ministry, but only after international media coverage of the Vatican’s semi-secret finding that McCarrick had raped a teenage altar boy 47 years ago. If not for that one case, McCarrick’s sixty years of homosexual debauchery might well have gone unpunished in this world and he would have died still possessed of all the phony honors that had been heaped upon him throughout his career as a parasite in the Body of Christ, including the favor shown to him by Bergoglio.","Loaded_Language,Name_Calling-Labeling"
783702663,33,"The telling details of Archbishop Viganò’s testimony concerning Bergoglio’s friendly relations with McCarrick before he finally had to cut him loose—details conveniently ignored by Winters, Allen and Shea—are utterly devastating to any defense of Bergoglio. This would explain why he will not a “say a word about” Viganò’s charges against him.","Doubt,Exaggeration-Minimisation"
783702663,35,"I repeated them to Cardinal McCarrick at my first meeting with him at the Nunciature. The Cardinal, muttering in a barely comprehensible way, admitted that he had perhaps made the mistake of sleeping in the same bed with some seminarians at his beach house, but he said this as if it had no importance.","Exaggeration-Minimisation,Loaded_Language"
783702663,36,"Viganò testifies that on June 23, 2013, he obtained a private audience with Bergoglio after having encountered McCarrick at the Pope’s residence three days earlier, during which encounter McCarrick had told him with an air of triumph: “The Pope received me yesterday, tomorrow I am going to China” (evidently to assist in negotiating Bergoglio’s planned sellout of China’s underground Catholics to the Communist dictators of Beijing). Viganò wanted to know why McCarrick had apparently been relieved of the sanctions. During the audience Bergoglio queried: “What is Cardinal McCarrick like?” and Viganò replied with the truth Bergoglio obviously did not want to hear:","Loaded_Language,Name_Calling-Labeling"
783702663,37,"I answered him with complete frankness and, if you want, with great naiveté: “Holy Father, I don’t know if you know Cardinal McCarrick, but if you ask the Congregation for Bishops there is a dossier this thick about him. He corrupted generations of seminarians and priests and Pope Benedict ordered him to withdraw to a life of prayer and penance.” The Pope did not make the slightest comment about those very grave words of mine and did not show any expression of surprise on his face, as if he had already known the matter for some time, and he immediately changed the subject. But then, what was the Pope’s purpose in asking me that question: “What is Cardinal McCarrick like?” He clearly wanted to find out if I was an ally of McCarrick or not…. It was also clear that, from the time of Pope Francis’s election, McCarrick, now free from all constraints, had felt free to travel continuously, to give lectures and interviews…. He [Bergoglio] knew from at least June 23, 2013 [the date of the audience with Viganò] that McCarrick was a serial predator. Although he knew that he was a corrupt man, he covered for him to the bitter end; indeed, he made McCarrick’s advice his own, which was certainly not inspired by sound intentions and for love of the Church. It was only when he was forced by the report of the abuse of a minor, again on the basis of media attention, that he took action to save his image in the media. [all emphasis in original]","Causal_Oversimplification,Loaded_Language,Name_Calling-Labeling"
783702663,38,"Before his long overdue fall McCarrick, as Bergoglio’s “trusted counselor,” had been instrumental in cementing into place the homosexual-friendly status quo of the American episcopate that oppresses and defrauds the faithful. It was McCarrick, noted Marco Tosatti, who was behind the elevation of Blase Cupich to the key position of Archbishop of Chicago, where Cupich has since promoted the homosexual subversion of Father James Martin. And Viganò now confirms Tosatti’s allegation: “The appointments of Blase Cupich to Chicago and Joseph W. Tobin to Newark were orchestrated by McCarrick, Maradiaga and Wuerl, united by a wicked pact of abuses by the first, and at least of coverup of abuses by the other two. Their names were not among those presented by the Nunciature for Chicago and Newark.” That is, the normal process was circumvented for these appointments.","Loaded_Language,Name_Calling-Labeling"
783702663,39,"Remnant readers may recall that I spotted Cupich back in 2002, when he was the obscure Bishop of Rapid City, South Dakota, as an example of what was coming in the Novus Ordo: accelerated degeneration. As I wrote back then, with the likes of Cupich in view:","Loaded_Language,Name_Calling-Labeling"
783702663,40,"Cupich is the very model of a Novus Ordo bishop. He is the very exemplar of the crisis we must still endure…. Let the thing die of its own excesses, for as the “little synod” [the 2002 “pedophile summit”] demonstrates, the men who control this establishment will never restore it to anything resembling the vibrant Church that a long line of militant, uncompromising Popes delivered into their hands at Vatican II. For heaven’s sake, the men who govern the Church today require a Vatican summit meeting to agonize over whether serial child molesters should be defrocked. From the Vatican on down, through deliberate decisions and criminal neglect, the servitors of Vatican II have laid waste to the liturgy, the perennial clarity of Catholic teaching, the Church’s militant opposition to worldly thinking, the traditional formation in seminaries, the religious orders, the missions, the trust of the faithful in their own priests—in short, the very life of the Church—and dare to call it a renewal. We must no longer subsidize the malpractice of the architects of ruin. Nor must we join the neo-Catholics in their mindless applause when one of these incompetents attempts to repoint a brick or two in the crumbling façade they have erected to obscure the Church of old.","Appeal_to_Fear-Prejudice,Doubt,Loaded_Language,Name_Calling-Labeling"
783702663,41,"As for William (“nighty-night baby!”) Tobin, after McCarrick had arranged for him to become Archbishop of Newark, Tobin, another episcopal booster of Martin’s pro-homosexual propaganda, promptly sponsored a “gay pilgrimage” to his cathedral in Newark. And it was McCarrick who obtained the cardinal’s hat for his roommate of six years, Kevin Farrell, whom he consecrated a bishop. Farrell, yet another promoter of Martin’s homosexual activism, arranged for Martin to “welcome ‘gay’ families” at the “World Meeting of Families” in Dublin from which Bergoglio has just returned.",Name_Calling-Labeling
783702663,42,"Finally, there is the appointment of the “pro-gay” Robert McElroy as Bishop of San Diego, concerning which Viganò reveals: “The appointment of McElroy in San Diego was also orchestrated from above, with an encrypted peremptory order to me as Nuncio, by Cardinal Parolin: ‘Reserve the See of San Diego for McElroy.’ McElroy was also well aware of McCarrick’s abuses, as can be seen from a letter sent to him by Richard Sipe on July 28, 2016.” Like Cupich, Tobin and Farrell, McElroy is an avid promoter of Martin’s homosexual subversion of the Church, calling opposition to Martin symptomatic of a “cancer of vilification [that] is seeping into the institutional life of the church.”","Loaded_Language,Name_Calling-Labeling"
783702663,43,"Emboldened by the certainty that he will face no discipline whatsoever, Martin, now backed by “Cupich, Tobin, Farrell and McElroy,” as Viganò testifies, is urging all the “gay priests” to “come out,” including those ordained since the useless “pedophile summit” presided over by none other than McCarrick as the classic fox in charge of the hen house.","Loaded_Language,Repetition"
783702663,44,"But Bergoglio has also lent his own authority to Martin’s effort to mainstream homosexuality in the Church. As Viganò notes, it was Bergoglio who made Martin a “Consultor of the Secretariat for Communications,” even though he is a “well-known activist who promotes the LGBT agenda, chosen to corrupt the young people who will soon gather in Dublin for the World Meeting of Families…”",Name_Calling-Labeling
783702663,45,"“Father” Martin now confidently declares, sixteen years after the “pedophile summit,” that “The idea of a purge of gay priests is both ridiculous and dangerous. Any purge would empty parishes and religious orders of the thousands of priests and bishops who lead healthy lives of service and faithful lives of celibacy.”","Appeal_to_Fear-Prejudice,Exaggeration-Minimisation,Name_Calling-Labeling"
783702663,46,"Martin thus revels in smug certitude that the future of the universal Church is in the hands of legions of intrinsically disordered homosexual bishops and priests and their homosexual successors, who will perpetuate an existing worldwide homosexual network, and that there is absolutely nothing we can or should do about it.","Exaggeration-Minimisation,Loaded_Language,Name_Calling-Labeling"
783702663,48,"None of the foregoing is meant to suggest that the homosexual invasion of the Catholic hierarchy is confined to American prelates and priests. The spread of clerical sodomy has not respected national boundaries but rather extends throughout the Church under the eyes of a Vatican apparatus that is itself thoroughly infested with homosexuals. This is thanks in large measure to Bergoglio, who made a flagrantly active homosexual, Monsignor Battista Ricca, “prelate of the gay lobby,” no less than head of his papal household.","Loaded_Language,Name_Calling-Labeling"
783702663,49,"Moreover, it was Bergoglio’s right hand man, Cardinal Maradiaga, who sheltered his friend, Juan José Pineda, auxiliary Bishop of Tegucigalpa, from any discipline over his notorious homosexual liaisons with seminarians in that diocese. When an apostolic visitation, compelled by mounting public pressure, confirmed the charges against Pineda, he was forced to resign, even as Maradiaga dismissed the incontestable proofs against him as “slander.” Viganò notes that “the only thing that has been made public is that his resignation has simply been accepted, thus making any possible responsibility of his and Maradiaga vanish into nowhere.”",Loaded_Language
783702663,50,"Despite the fall of his friend Pineda, Maradiaga continues todefend and protect the homosexual corruption of his own seminary, involving incontrovertible evidence of rampant sodomy among the seminarians he refuses to dismiss, rejecting all the evidence as “gossip.” Concerning Maradiaga, who is also mired in financial corruption for which he offers no credible explanation, Viganò provides this withering assessment of the man and his relation to Bergoglio:",Loaded_Language
783702663,51,"In a team effort with Cardinal Rodriguez Maradiaga, [McCarrick] had become the kingmaker for appointments in the Curia and the United States, and the most listened to advisor in the Vatican for relations with the Obama administration. This is how one explains that, as members of the Congregation for Bishops, the Pope replaced Cardinal Burke with Wuerl and immediately appointed Cupich right after he was made a cardinal. With these appointments the Nunciature in Washington was now out of the picture in the appointment of bishops….. By now the faithful have well understood Maradiaga’s strategy: insult the victims to save himself, lie to the bitter end to cover up a chasm of abuses of power, of mismanagement in the administration of Church property, and of financial disasters even against close friends, as in the case of the Ambassador of Honduras Alejandro Valladares, former Dean of the Diplomatic Corps to the Holy See…. The Pope defends his man, Cardinal Rodriguez Maradiaga, to the bitter end, as he had done in Chile with Bishop Juan de la Cruz Barros, whom he himself had appointed Bishop of Osorno against the advice of the Chilean Bishops. First, he insulted the abuse victims. Then, only when he was forced by the media, and a revolt by the Chilean victims and faithful, did he recognize his error and apologize, while stating that he had been misinformed, causing a disastrous situation for the Church in Chile, but continuing to protect the two Chilean Cardinals Errazuriz and Ezzati.","Exaggeration-Minimisation,Name_Calling-Labeling"
