doc_id	paragraph_id	po-ge
2586	1	VERBOT VON ABTREIBUNGSKILLEN. EINE 37-JÄHRIGE FRAU STARB, HINTERLÄSST DREI KINDER
2586	3	Die tragische Geschichte einer 37-jährigen Frau wurde von ihrer Familie in den sozialen Medien beschrieben. Frau Agnieszka, die mit Zwillingen schwanger war, ging am 21. Dezember 2021 in die Abteilung für Gynäkologie des Woiwodschaftskrankenhauses in Częstochowa, der Grund war Erbrechen und störende Bauchschmerzen. Am 23. Dezember 2021 starb der erste der Zwillinge, leider entfernten die Ärzte den toten Fötus nicht und begründeten dies mit den in Polen geltenden Vorschriften. Am 29. Dezember wurde der zweite der Zwillinge für tot erklärt. Die beiden toten Föten wurden erst am 31. Dezember entfernt, also befand sich 9 Tage lang ein toter Fötus im Körper von Frau Agnieszka, und die nächsten zwei Tage trug sie bereits zwei tote Föten, die von Hand aus ihrem Körper entfernt wurden. Als Folge dieser Ereignisse starb Agnieszka am 23. Januar 2022.
2586	5	- Während dieser ganzen Zeit trug Agnieszka die verwesenden Körper von Föten in sich. Laut den Testergebnissen und Familienberichten sei Frau Agnieszka infolge dieser Aktivitäten im Krankenhaus erkrankt, sagte die Abgeordnete Katarzyna Kotula auf einer Pressekonferenz. - Das Abtreibungsverbot tötete Agnieszka! Aber das Abtreibungsverbot ist nicht vom Himmel gefallen, und heute müssen wir uns daran erinnern, wer für den Tod einer anderen Frau verantwortlich ist. Dies sind die Abgeordneten, die den Antrag an das Verfassungsgericht unterzeichnet haben. Dies sei Präsident Jarosław Kaczyński, der sagte, dass schließlich jeder durchschnittlich begabte Mensch Zugang zu einem Abtreibungsverfahren finden werde, betonte der Abgeordnete.
2586	7	Nicht eine mehr
2586	9	Wir werden diese Angelegenheiten nicht unerklärt lassen. Wir werden nicht zulassen, dass Fanatiker und Barbaren diktieren, wie wir leben sollen. Wir werden nicht zulassen, dass sie uns dazu bringen, in Angst zu leben. Sie können auf uns zählen - sagte die Abgeordnete Marcelina Zawisza, die ankündigte, dass heute eine gemeinsame Sitzung der parlamentarischen Gesundheits- und Justizausschüsse zum Fall von Frau Izabela aus Pszczyna stattfinden wird. - Wir werden kämpfen, wir werden dich verteidigen, weil wir uns auch verteidigen, wir verteidigen jede Frau, die in diesem Land lebt, und wir werden dir nicht erlauben, noch mehr Kinder zu Waisen zu machen.
2586	11	Abtreibung in Polen
2586	13	Abtreibungsverbot tötete eine weitere Frau. Die Lage ist dramatisch, weil der ganze Staat dagegen ist, die Justiz, das Verfassungsgericht, die Regierungspartei. Leider können Frauen auch von Ärzten oder medizinischem Personal nichts Gutes erwarten. Wie konnte es einer Frau erlaubt werden, 7 Tage lang einen toten Fötus in sich zu tragen, nur weil der andere Fötus noch am Leben war? - kommentierte die Abgeordnete Wanda Nowicka. - Ärzte in Polen werden von den derzeitigen Behörden eingeschüchtert. Ist es wirklich so, dass Frauen in Polen jede Hilfe komplett entzogen werden soll? Sie fragte. - Dies ist ein Staat, der schwangere Frauen zum Tode verurteilt. Wir sind uns nicht einig, sagte sie.
2586	15	Legale Abtreibung. Keine Kompromisse – schließen Sie sich der Unterschriftensammlung an
2586	17	Die Linke schlägt aus Sorge um das Leben der Frauen zwei gesetzliche Lösungen vor. - Die einzige wirkliche Rettung für Frauen ist die Verabschiedung des Gesetzes über die legale, akzeptable und sichere Abtreibung in Polen - sagte Magdalena Biejat und betonte, dass dies langfristig möglich ist. Als Krisenlösung sieht der Abgeordnete vorerst das „Rettungsgesetz“ an, das die Beihilfe zum Schwangerschaftsabbruch entkriminalisiert.
2586	19	Heute werden Frauen nicht für Abtreibungen bestraft, wohl aber ihre Angehörigen und Ärzte. Der Entwurf des „Rettungsgesetzes“ geht von der Abschaffung der Strafbarkeit Dritter im Zusammenhang mit dem Schwangerschaftsabbruch vollständig aus.
2586	21	Abgeordnete der Linken schlagen vor, Kunst aus dem Strafgesetzbuch zu streichen. 152, was ihn wegen Anstiftung und Beihilfe zu einer Abtreibung ins Gefängnis bringt. Diese Bestimmungen haben einen „abschreckenden Effekt“, es ist wegen dieses Artikels, dass Frauen Angst haben, zum Beispiel ihrer Mutter oder Freundin von ihrer Abtreibung zu erzählen, weil sie befürchten, dass es riskant für sie sein könnte, ihnen die Unterstützung von Angehörigen zu zeigen. Artikel 152 bedeutet, dass jede gynäkologische Untersuchung das Gespenst eines Staatsanwalts hat, und jeder Arzt, der für das Leben und die Gesundheit einer Frau kämpfen will, kann strafrechtlich verfolgt werden. „Das ist ein Gesetz, auf das wir uns alle einigen können, das diese Angst aus den Arztpraxen nehmen wird, das es den Ärzten ermöglichen wird, unmissverständlich und entschieden auf der Seite ihrer Patienten zu stehen“, bewertete Biejat.
2586	23	Das Rettungsnetzwerk
2586	25	Wir möchten allen Frauen, allen Familien, die in Angst und Schrecken versunken sind, sagen: Sie sind nicht allein und können auf uns zählen. Gemeinsam mit dem Bund für Frauen und Familienplanung haben wir das Parlamentarische Rettungsnetz vorbereitet. Jedes Mal, wenn eine schwangere Frau die benötigte Hilfe nicht bekommen kann, sind wir für Sie da und werden eingreifen, damit diese Hilfe geleistet wird - sagte Agnieszka Dziemianowicz-Bąk.
2587	1	Auf der Seite Polens. Der Bund hat eine Programmoffensive gestartet
2587	3	"Der Bund hat die Programmoffensive ""An der Seite Polens"" gestartet, bei der die Politiker der Gruppe mit Wählern in 16 Woiwodschaftsstädten zusammentreffen werden. Sie werden überzeugen zu seinen antiinflationären Postulaten, der Entwicklung des Energiesektors und der Verteidigungsindustrie."
2587	5	"In einem Interview mit PAP erinnerte der Bundesabgeordnete Robert Winnicki daran, dass die letztjährige Programmoffensive des Bundes „Polen neu“ auf fünf Grundpostulaten basierte: „Niedrige und einfache Steuern, effiziente und zugängliche Gesundheitsversorgung, effektive und moderne Bildung, niedrigere Kosten Leben und die staatlichen Gesetze"". Laut Winnicki brachte diese Offensive der Partei ""sehr gute Ergebnisse und einen stabilen Quotenanstieg""."
2587	7	Die am Freitag gestartete Juli-Offensive mit dem Titel „Auf Polens Seite“ soll eine Antwort auf neue Herausforderungen sein, insbesondere auf die „Erstickung der wütenden Inflation“, fügte er hinzu. Die Eidgenossen werden diesbezüglich ein Paket aus eigenen Rechnungen vorlegen, etwa «Billiger Strom», «Billige Kohle», «Billige Brennstoffe», also im Einklang mit der konsequent geforderten Senkung der Steuern und der Lebenshaltungskosten.
2587	9	Weitere Programmforderungen seien laut dem Abgeordneten die Antwort des Bundes auf den Krieg in der Ukraine und die Notwendigkeit, die Sicherheit Polens zu stärken. – Wir sind starke Gegner der russischen Aggression gegen die Ukraine, wir sind starke Befürworter des Aufbaus einer starken und modernen polnischen Armee. Und dass wir unsere Sicherheit auf die polnische Armee, auf die polnische Rüstungsindustrie stützen wollen, sei keine pro-russische These, sondern eine pro-polnische These, bemerkte Winnicki.
2587	11	In diesem Zusammenhang wies der Abgeordnete auf die Notwendigkeit hin, die Verteidigungsfähigkeiten, einschließlich Flugabwehr-, Raketenabwehr- und Artillerieabwehr, dringend wiederherzustellen. „Wir konzentrieren uns auf die polnische Rüstungsindustrie, nicht auf ausländische Käufe“, betonte er.
2587	13	"In Bezug auf das Postulat der ""Steigerung der militärischen Fähigkeiten der Polen"" argumentierte Winnicki, dass ""jeder Pole über 16 Jahren die Möglichkeit erhalten sollte, an einer kostenlosen militärischen Grundausbildung teilzunehmen"". Er unterstützte auch die Liberalisierung des Rechts, Waffen zu tragen. „Das entwaffnete Polen ist ein Staat, den wir ablehnen und gegen den wir kämpfen wollen“, erklärte er."
2587	15	"Der Abgeordnete räumte ein, dass die Konföderation ""soziale Einwanderung ablehnt, die nur nach Polen gebracht wird, damit der polnische Staat Einwanderer für die bloße Tatsache bezahlt, dort zu bleiben"". Ihm zufolge ist dieses System undicht, was bedeutet, dass ""Ukrainer polnische Leistungen beziehen können, während sie sich in der Ukraine und sogar in einem anderen EU-Land aufhalten""."
2587	17	"Winnicki betonte, der Bund betrachte eine mögliche polnisch-ukrainische Union als ""Fantasie"", die - wie er feststellte - eine Unterstützung Polens für die Ukraine nicht ausschließe, ""aber mit der effektiven Verteidigung der eigenen Interessen, auch in der Identität, historisch und symbolische Schicht."""
2587	19	– Wir fordern unmissverständlich, dass die staatlichen Behörden den Stepan-Bandera-Kult ablehnen und das Massaker in Wolhynien als Völkermord anerkennen. Wir erwarten auch die volle Achtung der Rechte der polnischen nationalen Minderheit in der Ukraine, erklärte er.
2587	21	Auf die Frage nach den Plänen für einen offiziellen Wahlkampf vor den Parlamentswahlen und der sich bereits verschärfenden Rivalität zwischen den beiden Hauptakteuren PiS und PO stellte der Abgeordnete fest, dass „in Polen ein permanenter Wahlkampf im Gange ist“.
2587	23	- Die Konfederacja hatte – als einzige Partei – den Mut, sich den allgemein gültigen Trends in Bezug auf die Lockdown-Politik während der Pandemie und das Gelddrucken, das die Hauptursache der Inflation ist, entgegenzustellen. Wir haben auch den Mut, dem Narrativ entgegenzutreten, dass Polen aufgrund des Kriegsausbruchs in der Ukraine nun zu einer Art polnisch-ukrainischer Föderation werden muss. Ich denke, dass die Wähler es bei den kommenden Wahlen zu schätzen wissen - sagte Winnicki.
2587	25	"Er wies auch auf den wachsenden Anteil von ""unüberzeugten"" Wählern in Meinungsumfragen hin, die der Bund angesichts der - wie er sagte - erheblichen ""Verschleißung der derzeitigen Macht und der Unzuverlässigkeit"" erreichen und ""ermutigen"" wolle Opposition angeführt von Donald Tusk""."
2587	27	Winnicki schätzte ein, dass in einer solchen Situation „2023 – vielleicht wie nie zuvor – eine Chance ist, das Duopol (PiS-PO) zu brechen“. – Wir schärfen unsere Zähne, um dieses Duopol zu brechen, und wir glauben, dass dies möglich ist. Wir wollen Menschen, die bei politischen Entscheidungen unentschlossen sind, davon überzeugen, dass die Konföderation die Antwort auf die Verkümmerung der politischen Klasse ist, mit der wir es in Polen zu tun haben. Der Bund muss ein Programm vorschlagen, um den Staat anders als bisher zu regieren. Und ich denke, dass die Polen das erwarten“, sagte Winnicki.
2588	1	Putin gab seine Stimme. Die Franzosen wackeln schon wieder mit der Hose?
2588	3	Die offizielle Position Frankreichs, die in den Medien sichtbar ist, ist ähnlich und drückt Unterstützung für die angegriffene Ukraine aus. Allerdings ist hier, wie in den Äußerungen von Präsident Macron, eine gewisse Dualität der Haltungen zu erkennen, es ist keine absolute Unterstützung, und man kann den Wunsch erkennen, den Weg zu einem „Friedensdialog“ mit Moskau nicht zu versperren. Es gibt sogar Unglauben an den endgültigen Erfolg der Ukraine, traditionellen Antiamerikanismus und pro-russische Gefühle.
2588	5	Russische Propaganda erschrecken und zitieren
2588	7	"Die Tageszeitung „Le Parisien“ droht, dass „Wladimir Putin nicht die Absicht hat, damit aufzuhören“ und „die Bombardierung in der Ostukraine zu intensivieren, wo seine Armee in den Donbass vordringt“. Außerdem „fordert es den Westen heraus“. ""Wir haben noch keine ernsthaften Dinge begonnen"", wird Putins ""Warnung"" von einer französischen Zeitung zitiert."
2588	9	"„Wir hören, dass sie uns auf dem Schlachtfeld besiegen wollen. Lass sie kommen!"" – Die Franzosen zitieren Putins trotzige Äußerungen im Kreml während eines Treffens mit Parlamentariern „gegen Amerikaner und Europäer, die die Lieferung schwerer Waffen an die ukrainischen Streitkräfte erhöhen“."
2588	11	Am schlimmsten sind die Amerikaner
2588	13	"In der rechten Wochenzeitung Valeurs erschien ein völlig skandalöser Text, in dem die Sehnsucht nach Freundschaft mit Russland offenbar nicht erloschen ist. Der Journalist Meriadec Raffray zitiert fast die russische Propaganda über ""Amerikaner kämpfen bis zum letzten Ukrainer"". Seiner Meinung nach ist der Krieg in der Ukraine eine „zwischenstaatliche globale Strategie der Vereinigten Staaten“, „die 2014 umgesetzt und jetzt von Washington übernommen wurde, mit dem Risiko sich verschärfender Spannungen“."
2588	15	"„Hinter jedem Schlag der Kiewer Truppen steht die unsichtbare Hand von Uncle Sam. Gleich zu Beginn der Invasion konnten die Verteidiger dank seiner Informationen eine kühne Operation russischer Hubschrauber (200 Flugmaschinen) vereiteln, um den Flugplatz Gostomel nordwestlich der ukrainischen Hauptstadt zu erobern. Mitte April wäre der Kreuzer ""Moskau"" ohne das Seeaufklärungsflugzeug P-3 Orion nicht von Neptun-Raketen getroffen worden, die von der Küste abgefeuert wurden, sagt der Journalist und verweist auf die Niederlage der russischen Landung auf dem Flughafen bei Kiew und der Untergang von Putins Flaggschiff."
2588	17	"Weiter heißt es, ""ohne die Amerikaner hätten auch die Ukrainer es versäumt, russische Generäle an der Front anzugreifen"" und ""ein Netzwerk von Kommandos und Spionen koordiniert die militärische Unterstützung der Ukraine in Europa"". Es gehe um den Strom amerikanischer Gelder, die Ausbildung ukrainischer Truppen in „einem Dutzend Ländern“ und all dies, um „den russischen Bären auszubluten“."
2588	19	"Der Autor schreibt direkt über ""amerikanische Einmischung"". Er weist darauf hin, dass ""das Kapitol seit Februar satte 60 Milliarden Euro ausgegeben hat, das ist das Anderthalbfache des Jahresbudgets der französischen Armee."" Aber ""das ist noch nicht alles, denn gleichzeitig, viel diskreter, nehmen die Amerikaner eine militärische Übernahme der Ukraine vor"", wo sie ""seit Jahren Mittel zur Kriegsführung durch ihre Stellvertreter einsetzen""."
2588	21	"Natürlich fing alles mit der CIA-Operation auf dem Maidan an. „Das Ziel war, Präsident Viktor Janukowitsch durch einen Führer zu ersetzen, der bereit ist, die Nabelschnur mit Moskau zu durchtrennen.“ ""Wochen später erhob sich der Donbass und Washington verstärkte seine Einmischung, insbesondere durch die Entsendung einer Reihe amerikanischer (und britischer) Militärberater an die Front."""
2588	23	Dafür und sogar dagegen
2588	25	Raffray sieht nicht, wer der Aggressor ist, er vergisst die „kleinen grünen Männchen“ im Donbass und wartet nur darauf, dass seine Argumente schnell nachgedruckt und zusammengefasst werden, zum Beispiel von TASS und RIA Novosti. Solche Propaganda erreicht jedoch die Franzosen, obwohl das lokale RT geschlossen wurde.
2588	27	Was der pro-russische und anti-amerikanische Journalist direkt schreibt, berichten die übrigen Medien ausgewogen und stellen sich offiziell auf die Seite Kiews. Die Schlagzeile von Le Figaro, „Ukraine: Relentless Bombing of Donetsk, New American Aid“, vervollständigt dennoch Raffrays Argumentation. Keine aufdringliche Propaganda, aber die Aussprache ist die gleiche.
2588	29	"Zwischen den Zeilen ist außerdem zu lesen, dass sich ""Importe und Käufe russischer Waren in Frankreich aufgrund der Energiepreiserhöhung im Wert verdoppelt haben"". Übrigens berichtet AFP, dass die Entwicklungsbank des Europarates ""Kredite in Höhe von 465 Millionen Euro genehmigt hat, um ukrainische Flüchtlinge aufzunehmen"", und fügt hinzu, dass ""diese Kredite hauptsächlich an Deutschland vergeben werden, bis zu 200 Millionen Euro, aber auch an Litauen, Irland und Spanien“."
2589	1	Sergej Lawrow und das Hakenkreuz. Das Umfeld der Verhandlungen zwischen Moskau und Ulaanbaatar begeisterte die sozialen Netzwerke
2589	3	Kategorien:
2589	5	„Maria, die das Foto gepostet hat, hatte nicht die Intelligenz, den Topf aus dem Rahmen zu entfernen. Schau runter. Lawrow in der Mongolei“, schreiben Nutzer sozialer Medien und posten ein Foto des Treffens zwischen dem russischen Außenminister Sergej Lawrow und dem mongolischen Präsidenten Ukhnaagiin Khurelsukh, auf dem eine Vase mit einem goldenen Hakenkreuz in der Mitte des Rahmens stand.
2589	7	Sie veröffentlichte am 5. Juli dieses Jahres ein mehrdeutiges Foto. in ihrem Telegrammkanal die offizielle Vertreterin des russischen Außenministeriums Maria Zakharova.
2589	9	„Verhandlungen zwischen dem Leiter der russischen Delegation, Sergej Lawrow, und dem Präsidenten der Mongolei in Ulaanbaatar. Für angesehene Gäste wurde im Staatspalast eine Jurte aufgestellt “, schrieb Zakharova, ohne den Namen des mongolischen Staatsoberhaupts zu erwähnen und sich auf das zentrale Element mit einem alten Symbol zu konzentrieren, das in Europa umstritten ist und von der russischen Propaganda in seinem verwendet wird Botschaft.
2589	11	"Und die Leser von Zakharova interessierten sich erwartungsgemäß nicht für das Wesentliche der Moskauer Verhandlungen mit Ulaanbaatar, sondern für das Hakenkreuz neben Lawrow: ""Auf dem Samowar ist ein Hakenkreuz, oder was?!"", ""Auf dem Samowar ist ein Hakenkreuz Samowar"", ""was ist das für ein Topf und ist das lächerlich?"". „Auf einer Vase kannst du, auf einem Körper kannst du nicht …“ – andere verweisen auf die Praxis der Filtrationslager für ukrainische Flüchtlinge. „Dieses Hakenkreuz hat eine ganz andere Bedeutung. Das ist unser slawisches Zeichen. Hitler hat ihn vermasselt“, schreibt ein Dritter, der sich seiner Ignoranz nicht schämt. Manche stehen eher auf schwarzen Humor und Trolling: „Die Mongolei ist die Wiege des Neonazismus, Zeit der Entnazisierung.“"
2589	13	Unter vielen ratlosen Kommentatoren gab es jedoch einige, die zu erklären versuchten, dass das berühmte Sonnensymbol seit der Antike eines der nationalen Symbole der Mongolei war, lange bevor die Führer des Dritten Reiches ihm andere Bedeutungen gaben.
2589	15	"""Die Hakenkreuz-Ikone ist bei den Tamg-Chakassen, Tuwa und Burjaten präsent und wird von Wissenschaftlern mit dem Begriff des Glücks gleichgesetzt"", versuchen diejenigen, die mit den Traditionen der Region einigermaßen vertraut sind, die Welle der Empörung einzudämmen."
2589	17	Verweise auf lokale Traditionen funktionieren jedoch nicht, wenn Sie regelmäßig russisches Fernsehen schauen. „Ich fordere, dass Sacharowa für 7 Jahre eingesperrt wird, weil sie extremistische Nazi-Symbole gezeigt hat! Schande!“, reagieren einige Fans der Moskauer Geopolitik auf die von der russischen „Rechten“ vorgegebenen Parameter.
2589	19	"Gesetzbuch der Ordnungswidrigkeiten der Russischen Föderation, Artikel 20.3. Darin heißt es: ""Propaganda oder öffentliche Zurschaustellung von Nazi-Utensilien oder -Symbolen, Utensilien oder Symbolen extremistischer Organisationen oder anderen Utensilien oder Symbolen, deren Propaganda oder öffentliche Zurschaustellung nach Bundesgesetz verboten ist"". Der Genosse Major muss Verwaltungsunterlagen über die Person zusammenstellen, die dieses Foto gepostet hat“, fordern andere Kommentatoren Konsistenz und die Einführung des russischen Strafverfolgungssystems."
2589	21	„Ein Treffen im Zeichen des Hakenkreuzes? Ja, weiter so, keine Illusionen“ – eine der Leserinnen von „Zakharova“ versöhnt die Tradition der Mongolei mit der Praxis der derzeitigen Führer der Russischen Föderation.
2589	23	Gleichzeitig sprach Sergej Lawrow bei dem Treffen in einem der ersten Sätze erneut über die Zeiten des Kampfes gegen den deutschen Nationalsozialismus.
2589	25	„Uns verbindet eine gemeinsame Geschichte, eine militärische Bruderschaft, geschmiedet und gehärtet in den Jahren des Kampfes gegen Nationalsozialismus und Militarismus. Heute haben wir mit Minister B. Battsetseg (Außenminister der Mongolei) über die von Ihnen erwähnte Aufgabe gesprochen, sicherzustellen, dass die historische Wahrheit für immer im Gedächtnis und in den Herzen aller Generationen von Bürgern Russlands und der Mongolei bleibt“, sagte er beim Treffen mit dem Präsidenten der Mongolei Sergej Lawrow.
2589	27	„Der Besuch fand in einer Atmosphäre der Wärme und des Vertrauens statt, die für die russisch-mongolischen Beziehungen traditionell ist, was den gegenseitigen Fokus auf den dynamischen Aufbau der Zusammenarbeit in praktischen Bereichen und die Vertiefung der Koordination auf der Weltbühne bestätigte“, sagte das russische Außenministerium in einer offiziellen Erklärung .
2589	29	Was die Nazi-Symbole und die modernen Symbole der russischen Armee betrifft, so wurde das berühmte „Z“-Zeichen auch von den Nazis während des Zweiten Weltkriegs verwendet, um ihre Einheiten zu kennzeichnen.
2592	1	Stanisław Michalkiewicz: 600 Milliarden Dollar für den Export des Kommunismus
2592	3	"„Timeo Danaos et dona ferentes“ – Ich habe Angst vor den Griechen, auch wenn sie mit Geschenken kommen. Diese Worte legte Vergil dem trojanischen Priester Laokoon in den Mund, als er das berühmte trojanische Pferd sah. Am Sonntag, 26. Juni, werden in einem der bayerischen Schlösser würdige Helden der Welt, d. h. Vertreter der Länder, die als die reichsten gelten: Frankreich, Deutschland, Großbritannien, Italien, die Vereinigten Staaten, Japan und Kanada, sowie die Präsidenten des Europäischen Rates und der Europäischen Kommission, versammelt in einem der bayerischen Schlösser. Bis vor kurzem nahm auch Russland an diesen Treffen teil, jetzt aber nicht mehr, denn seit Putin vom US-Senat zum Kriegsverbrecher erklärt wurde, hat Präsident Biden nicht die Absicht, mit ihm an einem Tisch zu sitzen, vielleicht aus Angst vor einer Zoneneinteilung. was - wie Sie wissen, schlimmer ist als der Tod. Aber Putin hatte sich bereits getröstet, indem er am BRICS-Gipfel in Peking teilnahm, an dem Länder teilnahmen, die nicht so angesehen waren wie Italien, aber über 3 Milliarden Menschen repräsentierten. Das sind natürlich Brasilien, Russland, Indien, China und Südafrika. Mit mehr als 3 Milliarden Menschen ist dies ein ziemlich großer Markt, der es Russland ermöglicht, nicht nur den Export von Energierohstoffen und anderen Gütern aufrechtzuerhalten, z. zumal Länder, die nicht an den BRICS teilnehmen, aber auch wohlhabende wie Saudi-Arabien, nicht daran denken, sich den Sanktionen gegen Russland anzuschließen. Dadurch kann Putin sie leicht umgehen, zumal der BRICS-Gipfel in Peking für Friedensverhandlungen zwischen Russland und der Ukraine war, aber wer weiß, ob solche Verhandlungen überhaupt stattfinden werden. Erstens wollen die Vereinigten Staaten in der Ukraine mit Russland bis zum letzten Ukrainer kämpfen, um Russland zu „schwächen“, wie Verteidigungsminister Lloyd Austin während seiner Kiew-Pilgerreise offen zugab. Was das genau bedeutet, gestand er – Esperons nüchtern – dem ukrainischen Verteidigungsminister –, dass es um die Entmilitarisierung des europäischen Teils Russlands gehe. Zweitens verhehlt Putin nicht einmal seine Absicht, die Ukraine zu teilen, indem er ihre industrialisierten östlichen Regionen und die Schwarzmeerküste abschneidet, die er dank der Invasion bereits fast vollständig besetzt hat. Dann - drittens - kann Präsident Selenskyj wahrscheinlich nicht in Verhandlungen über die ""akzeptable"" Teilung der Ukraine eintreten, ohne eine politische Katastrophe über ihn und sein Umfeld zu bringen. In dieser Situation tritt der Krieg in eine langwierige Phase ein und Gott weiß, wie lange er dauern wird. Da wir dies wissen, ist es für die BRICS-Teilnehmer schwierig, sich dessen bewusst zu sein, die ihre Unterstützung für die Verhandlungen anscheinend als Feigenblatt behandelten, hinter dem sie Russland unterstützten, wie die Annahme einer Ursachendiagnose belegt Krieg durch China. Sie forciere den Ausbau von Militärbündnissen, so die Chinesen, ohne die Vorbehalte anderer Länder zu berücksichtigen. Es sei daran erinnert, dass Kondoliza nach der NATO-Erweiterung 1999 nach Mitteleuropa erklärte, die USA würden die Aufnahme der Ukraine und Georgiens in die NATO nicht erzwingen, sondern dort nur die „Demokratie“ bewachen würden – denn zu diesem Zeitpunkt waren die Vereinigten Staaten noch eine Exporteur der Demokratie. Es ist interessant, dass Papst Franziskus eine ähnliche Diagnose wie die chinesische Diagnose der Ursache des Krieges in der Ukraine präsentierte, was Herrn Tomasz Terlikowski wütend machte, denn nichts ist schlimmer als die Wahrheit, wie Stefan Kisielewski feststellte."
2592	5	"Wie Sie sehen können, hat China, das die führende Volkswirtschaft der Welt ist und anderen Ländern viel mehr zu bieten hat als Russland, erheblichen Einfluss in Afrika und Südamerika gewonnen, die die Vereinigten Staaten traditionell mit Argwohn betrachten. Aber die Vereinigten Staaten, ganz zu schweigen von den anderen Teilnehmern des G7-Gipfels, tun ihr Bestes, um dieser chinesischen Expansion entgegenzutreten, vorzugsweise mit Hilfe von Bestechung. Wie sie, tun wir es auch. Daher hat Präsident Jozio Biden die „Partnerschaft für globale Infrastruktur“ ausgerufen und versprochen, dass die Teilnehmer der G7-Gruppe Gold im Wert von 600 Milliarden US-Dollar verschütten werden, von denen die USA 200 Milliarden US-Dollar bereitstellen werden, und der Rest – der Rest. An der Oberfläche sieht es äußerst vielversprechend aus, und ich stelle mir vor, dass die bürokratischen Banden der ""Entwicklungsländer"" bereits vor ihrem geistigen Auge sehen, welche Vermögen sie aus dem Staub schnitzen werden, der durch das Zählen solchen Geldes entsteht. Allerdings ist bekannt, dass wer zahlt – fordert – und Präsident Biden bekannte anlässlich der Ausrufung dieser „Partnerschaft“, dass er Entwicklungsländer nicht wahllos mit Gold überschütten, sondern das Geld für vorgegebene Ziele einsetzen werde. Natürlich kann man auch fischen, also wäre es kein Grund zur Sorge und Zurückhaltung seitens der Duschenden. Aber der Punkt ist, was diese Ziele sind. Nämlich die sog kritische Elemente der globalen Stabilisierung: Gesundheit, Gesundheitssicherheit, Gleichstellung der Geschlechter und Digitalisierung."
2592	7	"Gesundheit, wissen Sie; Wer möchte nicht reich und gesund sein? Aber das Gesundheitsversprechen von Präsident Biden fällt mit der Ankündigung zusammen, dass eine bürokratische Bande namens Weltgesundheitsorganisation eine enorme Macht über die Menschen übernimmt. Die letzten zwei Jahre haben der ganzen Welt gezeigt, wie gefährlich es ist, der Macht dieser Bande zu erliegen. Warum stellt Präsident Biden dann die Gesundheit an erste Stelle? Denn indem sie auf den Instinkt der Selbsterhaltung setzte, trug die Weltgesundheitsorganisation von Anfang an zum Erreichen von zwei oder sogar drei Zielen bei. Die erste ist die Übernahme der diktatorischen Macht durch die Regierungen, ohne auf irgendeinen verfassungsrechtlichen Bullshit zu schauen, den sich niemand auch nur die Mühe gemacht hat, zu „vermeiden“ oder gar „zu suspendieren“. Das zweite Ziel, das bei dieser Gelegenheit problemlos erreicht werden konnte, war die Übernahme der manuellen Kontrolle der Wirtschaft durch die Regierungen ohne Rücksicht auf Eigentumsrechte. Sie räumt bekanntlich dem Eigentümer unter Ausschluss anderer Personen das Recht ein, den Gegenstand seines Vermögens souverän zu verwalten. Währenddessen legen Regierungen über Nacht ganze Segmente der Wirtschaft lahm, indem sie Eigentum auf Anordnung übergeben. Sowohl die Diktatur einer bürokratischen Bande als auch die manuelle Kontrolle der Ökonomien sind identisch mit den Zielen, die sich die Promotoren der kommunistischen Revolution gesetzt haben. „Gesundheitssicherung“ wiederum ist nichts anderes als die Einführung einer universellen und obligatorischen Krankenversicherung, also einer sozialistischen Gesundheitsversorgung, unter der bürokratische Banden entscheiden werden, wer leben darf und wer nicht. Falls noch jemand Zweifel hatte, ob es hier darum geht, die kommunistische Revolution auf globaler Ebene voranzutreiben, werden sie durch die Ankündigung zerstreut, dass die im Rahmen der ""Partnerschaft für globale Infrastruktur"" überwiesenen Gelder zur Finanzierung von ""Gleichstellung der Geschlechter"" verwendet werden. . Wie wir wissen, hat die Genderologie, die ein Zweig der von Joseph Stalin erfundenen ""fortgeschrittenen Wissenschaft"" ist, bisher 77 Geschlechter entdeckt - und das ist natürlich nicht das letzte Wort auf diesem Gebiet. Für 200 Milliarden Dollar wird es Entdecker geben, die bereit sind, jeden Tag neue Geschlechter zu entdecken, sowie feurige Verfechter der Gleichberechtigung, die die Gleichung einhalten, das heißt, sie dehnen die Kleinen, sie schneiden die Großen, sie quetschen die Dicken und die Dünnen aufblasen. Auf diese Weise wird die berühmte ""uravnilovka"" erreicht, und die Garantie dafür, dass es von all dem kein Zurück mehr gibt, wird ""Digitalisierung"" sein, was ein eleganter Name für die totale Überwachung ist."
2592	9	In diesem Beispiel wird deutlich, dass die Vereinigten Staaten vor unseren Augen zu einem Exporteur der kommunistischen Revolution geworden sind. Sie versuchen, damit Neger glücklich zu machen, also Schwarze, die, wie scharfsichtige Leute sagen, rot sind, weil sie noch grün sind. Ich frage mich, ob sie rechtzeitig erkennen, mit welchen Geschenken sie heute zu ihnen kommen, oder nicht, und dann wird es zu spät sein.
2593	1	Postkarte aus Weißrussland - Informationsportal STRIKE
2593	3	Es sind nur Eindrücke. Kannst du darauf basierend etwas zeichnen? Nicht alles, aber einiges sicher.
